client_id,server_round,loss,accuracy,fit_mins
0,2,1.345474849728977,51.145361956428076,0.15390415191650392
0,5,0.7696279760669259,75.39592742919922,0.15392165581385295
0,6,0.5825342132764704,81.09445684096393,0.1525589148203532
0,8,0.4585251939647338,86.04355172549977,0.1544246514638265
0,9,0.4155651576378766,85.4072395773495,0.1541641354560852
0,10,0.30012139678001404,90.99264705882354,0.15390386581420898
0,12,0.2597190829760888,92.7460407930262,0.15208152929941812
0,13,0.20340374068302267,93.58031643138213,0.15156018733978271
0,14,0.17522249129765174,95.40441176470588,0.15177802244822183
0,20,0.1140534928178086,97.15780549890854,0.15364386240641276
0,22,0.07074948082513668,99.08088235294117,0.15232857465744018
0,24,0.07422955761499264,98.34558823529412,0.15179511308670043
0,25,0.05118769593536854,99.63235294117646,0.1543993830680847
0,26,0.037831963587771446,99.26470588235294,0.15387868881225586
0,30,0.029437392237870133,99.36368785184972,0.15179702838261921
0,32,0.02298337681328549,99.54751138126149,0.15049619674682618
0,35,0.021759655381388524,100.0,0.15362143913904827
0,36,0.016774862785549724,100.0,0.15207740068435668
0,37,0.013177841915475094,100.0,0.1510275681813558
0,39,0.01069370421635754,100.0,0.1515400767326355
0,41,0.007890641552341334,100.0,0.15414497057596843
0,43,0.018996374366585824,99.36368785184972,0.15388458967208862
0,44,0.019089941373642755,99.54751138126149,0.15440566539764405
0,48,0.006114710594856125,100.0,0.15388641357421876
0,50,0.011880497133140178,100.0,0.15387693246205647
0,53,0.006333938121850438,100.0,0.1515424092610677
0,54,0.006613174973822692,100.0,0.15440812110900878
0,55,0.006199193317169214,100.0,0.15466875632603963
0,60,0.0059528801631292,100.0,0.15440951585769652
0,62,0.005584151888101855,100.0,0.1538893461227417
0,63,0.004591532640487832,100.0,0.15258782704671223
0,64,0.0042243835119092285,100.0,0.15441052118937174
0,65,0.0071187640869003884,100.0,0.15102562109629314
0,66,0.004734919269514435,100.0,0.15128539403279623
0,67,0.0033712293130948264,100.0,0.15442040761311848
0,68,0.002550663782612366,100.0,0.15363061428070068
0,69,0.0037752140881767604,100.0,0.1538908322652181
0,74,0.003303942345904515,100.0,0.15441256364186604
0,77,0.003149761534159017,100.0,0.15415165424346924
0,78,0.005760195370599189,100.0,0.15389227867126465
0,79,0.0043213039273670055,100.0,0.15102789004643757
0,80,0.004477498320150463,100.0,0.1515487233797709
0,82,0.0019833020530367162,100.0,0.15519479115804036
0,84,0.002762910879134913,100.0,0.15180962483088176
0,92,0.0034498773405657094,100.0,0.15260978937149047
0,93,0.002532452988602659,100.0,0.15129948854446412
0,97,0.004230514651520506,100.0,0.15337414344151815
0,98,0.0025042849421665512,100.0,0.15415582259496052
0,100,0.0021140096668044433,100.0,0.154416020711263
