client_id,server_round,loss,accuracy
5,4,0.6904268843286178,78.33333161297966
5,5,0.6533865998773014,81.9607822193819
5,6,0.6955963636145872,83.18627211626838
5,7,0.555938628009137,84.9999979804544
5,10,0.534806865541374,83.72548765294692
5,11,0.6180459186434746,83.57842927820542
5,12,0.4250706309343086,86.17646767111385
5,16,0.47756191496463385,85.34313538495232
5,17,0.2629297485246378,90.34313516055836
5,18,0.1836466280031292,94.6078410429113
5,21,0.3423116707845646,90.0980374953326
5,22,0.2847064943326747,90.83333093979779
5,23,0.20402774926932418,92.79411562751321
5,26,0.3470805355292909,89.60784081851735
5,27,0.0785421348957564,98.18627301384421
5,28,0.1956868222092881,94.41176335951862
5,29,0.3567589509903508,90.09803637336282
5,30,0.13445959935950882,94.85293938131893
5,31,0.2941852465600652,90.68627211626838
5,32,0.19003454473568127,93.13725280761719
5,35,0.1387927625054384,96.56862685259651
5,37,0.10455697400988463,96.32352806540096
5,43,0.07689263689783676,97.0588217342601
5,44,0.04920995990088319,98.52940996955422
5,45,0.04799714943339281,98.52941086713005
5,46,0.04803260829751654,98.67646969065947
5,47,0.137638855520088,95.49019398408778
5,49,0.06687205298529829,98.0392141903148
5,55,0.05185281710617025,98.77450920553768
5,56,0.09920473923386239,97.45097934498506
5,58,0.0717799524187713,97.30392007266774
5,59,0.011891843905151986,99.75490166159237
5,61,0.09288448858869207,96.47058688893037
5,63,0.08103432167348835,97.54901841107537
5,64,0.013449707640307573,99.75490166159237
5,67,0.038109877496026456,98.77450920553768
5,73,0.015208426465773407,100.0
5,75,0.040811615256483066,99.01960664636948
5,76,0.014273329942678922,99.75490166159237
5,77,0.020435288082808256,100.0
5,78,0.04130126499598298,99.26470588235294
5,79,0.007004119120264316,100.0
5,81,0.012061791562968317,100.0
5,83,0.015404494020485264,99.75490166159237
5,84,0.01190009994624073,99.75490166159237
5,86,0.014795616580693819,100.0
5,88,0.028561082535067246,98.92156802906709
5,90,0.015871607753283837,99.75490166159237
5,92,0.06903386339271332,97.45097889619716
5,93,0.01838395101538695,99.75490166159237
5,94,0.008465370019514333,99.75490166159237
5,95,0.003234621719457209,100.0
5,96,0.016295079525341007,99.26470588235294
5,99,0.008702834040912636,100.0
5,100,0.008093303377630518,100.0
