client_id,server_round,loss,accuracy
4,1,1.9115601778030396,32.552082538604736
4,2,1.230011522769928,57.32886755466461
4,3,1.3803572840988636,58.55654525756836
4,5,0.9825522042810917,69.30803370475769
4,11,1.0572377480566502,69.82886672019958
4,12,0.6201509330421686,78.27380776405334
4,14,0.6217130310833454,77.12053298950195
4,15,0.6814122628420591,77.12053275108337
4,17,0.4860911387950182,82.77529382705688
4,18,0.5322201065719128,82.18005728721619
4,20,0.2204957960639149,91.74106931686401
4,22,0.3261138880625367,87.2395806312561
4,23,0.24219753860961646,91.10862827301025
4,26,0.5046533569693565,83.81696152687073
4,28,0.29566549649462104,89.62053346633911
4,31,0.2399563887156546,89.36011600494385
4,33,0.5720021175220609,82.18005728721619
4,37,0.10333271895069629,97.39583110809326
4,39,0.15254316694336012,95.90773677825928
4,41,0.2368463376769796,93.04315185546875
4,43,0.10628085909411311,96.42856931686401
4,44,0.10883804960758425,96.42856979370117
4,47,0.0847062990651466,97.39583158493042
4,48,0.07711579589522444,97.65624809265137
4,50,0.05212508491240442,98.43749856948853
4,53,0.029715636643231846,99.7395830154419
4,54,0.02812137737055309,99.47916603088379
4,56,0.026410777514684014,99.7395830154419
4,57,0.029419408514513634,99.47916603088379
4,58,0.025436778349103406,99.47916603088379
4,59,0.20890381053322926,93.37797427177429
4,60,0.012171706104709301,100.0
4,64,0.03021287797309924,99.47916603088379
4,66,0.05432354044751264,98.06547546386719
4,72,0.014494430884951726,100.0
4,74,0.014512611087411642,99.7395830154419
4,78,0.014387906878255308,100.0
4,81,0.020471370429731905,100.0
4,83,0.01978363723901566,99.21874952316284
4,91,0.03979599548620172,99.21874904632568
4,93,0.00812880482408218,100.0
4,95,0.006872408144772635,100.0
4,96,0.00917600867251167,100.0
4,98,0.009564255378791131,99.7395830154419
4,99,0.014079393364227144,100.0
4,100,0.007735652985502384,100.0
