client_id,server_round,loss,accuracy
8,1,1.7485446977615355,46.16666521072388
8,4,1.2853740453720093,60.6666650390625
8,7,1.1477891898155212,65.16666427612304
8,8,0.8679131388664245,71.33333099365234
8,9,0.8096440696716308,70.99999786376954
8,13,0.9759662544727326,72.83333099365234
8,19,0.8824028444290161,73.66666442871093
8,21,0.7910710179805756,74.6666648864746
8,22,0.36482383370399474,88.6666635131836
8,23,0.5674343305826187,84.83332992553711
8,24,0.3440468306466937,88.83333068847656
8,28,0.39265949159860614,88.1666648864746
8,30,0.8325771048665047,79.83333084106445
8,31,0.3063465253263712,89.83333068847656
8,34,0.377127082310617,88.16666473388672
8,42,0.20619885209947825,94.33333190917969
8,43,0.11967740833759308,95.33333129882813
8,45,0.07227652242407202,97.99999908447266
8,48,0.3050877756997943,90.66666397094727
8,49,0.026399612731765956,99.16666595458985
8,50,0.06701020176056773,98.49999938964844
8,51,0.05408192838542163,98.49999938964844
8,52,0.015146655347198248,99.83333312988282
8,54,0.029795378195121885,99.66666656494141
8,55,0.015787337131332606,99.66666625976562
8,57,0.23006739934906364,92.66666473388672
8,62,0.07343922290718183,97.4999984741211
8,63,0.02069847022095928,99.66666625976562
8,64,0.10965058100409805,96.1666650390625
8,68,0.04595805198536254,98.33333251953125
8,69,0.021791295788716525,99.16666625976562
8,70,0.026155530917458238,99.33333282470703
8,71,0.011143853617249988,100.0
8,74,0.0262259620486293,99.83333312988282
8,77,0.11111293911002576,95.99999816894531
8,79,0.02918289478053339,99.33333312988282
8,80,0.007349704233929515,100.0
8,82,0.025631556601729243,99.49999969482423
8,85,0.011031741921033244,99.83333312988282
8,86,0.02145647742669098,99.33333312988282
8,88,0.01506266015348956,99.83333312988282
8,89,0.05382269980851561,98.49999938964844
8,90,0.014438380015199072,99.83333312988282
8,93,0.015388438791560474,99.83333312988282
8,94,0.011678093258524314,99.66666625976562
8,96,0.004934447801206261,100.0
8,97,0.011324933681462425,100.0
8,99,0.007667985790176317,100.0
8,100,0.008483240331988781,99.83333312988282
