client_id,server_round,loss,accuracy
0,4,1.5657948670179949,60.43478053549062
0,5,0.8680430385081664,72.28260604194973
0,6,0.48884381839762564,83.33333040320355
0,7,1.0266510779442994,74.67391105320142
0,8,0.31323462141596753,88.22463591202445
0,9,0.7987016039374082,76.1956498519234
0,11,1.4424123278130656,71.59420054891835
0,13,0.8113847306889036,78.84057749872622
0,15,0.8828307727108831,77.42753385460895
0,16,0.23036032898918443,92.0652150693147
0,20,0.34693616612449935,88.98550481381623
0,24,0.28326657058104227,90.03622917507006
0,28,0.5905766606168903,83.36956306125806
0,29,0.20971817544499494,92.8260852979577
0,31,0.5317020485096652,86.26811317775561
0,32,0.15734180469956735,96.05072253683339
0,33,0.21483328879327493,92.93478128184442
0,34,0.029217958007433008,99.45652107570483
0,36,0.1621405186749104,94.96376634680706
0,41,0.28184299650804506,94.4565200805664
0,57,0.11329304858151337,96.41304181969684
0,61,0.2300256331572714,92.42753368875255
0,62,0.057136746915563454,97.6811583145805
0,66,0.058125719792493015,98.00724527110224
0,67,0.04004905173433539,98.58695652173913
0,69,0.08935933216960858,96.55796979821247
0,70,0.018634902813178283,99.81884035856828
0,72,0.06396625766976048,98.55072353197181
0,73,0.04778400628635174,99.1304347826087
0,75,0.03679193380673457,99.09420245626698
0,77,0.03904042532161364,98.73188350511634
0,80,0.02018965617627027,99.63768104884936
0,81,0.010021021197367783,100.0
0,84,0.11154602008932472,96.99275307033373
0,86,0.018612852184678955,99.63768071713655
0,87,0.034186977041510705,99.1304347826087
0,89,0.03853967147069457,98.55072419539742
0,92,0.02484335023631423,99.45652107570483
0,93,0.003934732501638,100.0
0,97,0.023065987503682467,99.81884035856828
