client_id,server_round,loss,accuracy
9,1,1.377251407860414,57.065215276635215
9,4,1.0414331646069237,68.11593876714292
9,5,0.8946002073909926,74.09419996842094
9,6,0.595634880921115,78.26086691151495
9,10,0.7019725837137388,78.26086740908416
9,12,0.6197730950687242,79.5289830746858
9,16,0.5096315654075664,83.6956495202106
9,19,0.59991456211909,81.15941752558169
9,20,0.4150035374838373,85.50724377839461
9,21,0.2951616887813029,91.30434550409731
9,25,0.2554737000685671,91.30434583581012
9,27,0.32450416003880295,89.67391072148862
9,33,0.4685660873175315,86.05072220512058
9,34,0.11716944291560061,96.37681015678073
9,35,0.40155291261718323,90.3985486237899
9,36,0.08655803788291372,97.10144805908203
9,38,0.14329238738054814,95.65217159105384
9,41,0.14242008294019362,96.73912877621858
9,42,0.16830962517744172,96.55797046163808
9,46,0.23869164852911365,93.47825921100119
9,47,0.11196418537798783,96.0144915373429
9,51,0.14912843899598913,96.0144912056301
9,59,0.0714097877036851,97.6449259882388
9,60,0.04335840445760961,98.91304281483526
9,65,0.13319769116756303,97.28260803222656
9,66,0.0453513035545652,97.10144839079484
9,70,0.11311644966126946,97.46376767365828
9,73,0.055691696025188205,96.55797012992527
9,75,0.07847212791144241,97.28260836393937
9,76,0.18362180828420527,97.10144872250764
9,83,0.025804336671211313,99.2753617659859
9,84,0.007717249220307997,100.0
9,86,0.010984728572151178,100.0
9,87,0.010723211896180621,100.0
9,89,0.3031899908319642,94.92753601074219
9,91,0.02485671757629303,99.81884035856828
9,92,0.010011570710997583,100.0
9,94,0.013815248967148364,100.0
9,95,0.009358932648825905,100.0
9,97,0.00737656847037294,100.0
9,98,0.07150865763770012,97.82608695652173
