client_id,server_round,loss,accuracy
3,2,1.1418795784314473,66.26983873049419
3,3,0.5740285677214464,82.19245783487956
3,8,0.8752946443855762,72.99106907844543
3,9,0.45381325607498485,85.21825154622395
3,10,0.9348818327610692,75.89285508791606
3,11,0.45299017522484064,85.39186302820842
3,13,0.5991578929436704,83.18452143669128
3,14,0.3391126826560746,89.36011632283528
3,15,0.28675446934842813,90.60019556681316
3,17,0.5302314725704491,86.7559494972229
3,18,0.24058033588031927,92.53471962610881
3,19,0.22833944445786378,91.96428267161052
3,22,0.3074220159032848,90.2281723022461
3,25,0.5728386470582336,85.739085038503
3,26,0.10114966157319334,96.15575218200684
3,27,0.34004529441396397,90.40178267161052
3,29,1.359878264522801,76.83531562487285
3,30,0.45379609102383256,88.09523582458496
3,32,0.4309127722226549,89.856147925059
3,34,0.5733597341459244,85.96229966481526
3,35,0.1441377679608801,95.65972010294597
3,36,0.20479913408538172,94.0972204208374
3,38,0.39945811171492096,88.88888756434123
3,39,0.15566275749491373,93.52678362528484
3,40,0.20748592259769794,93.03075257937114
3,41,0.0932735710387836,96.82539494832356
3,46,0.1303839826529535,95.63491980234782
3,52,0.1902098922158378,94.27083158493042
3,53,0.027053520718861062,99.65277735392253
3,55,0.07485516041560913,97.91666603088379
3,56,0.030715683809224476,99.3055550257365
3,57,0.017725330878117045,99.82638867696126
3,60,0.06029361029959546,97.74305470784505
3,61,0.017720059331622906,99.65277735392253
3,62,0.037588978476075376,98.95833269755046
3,64,0.029524646513285308,99.47916603088379
3,65,0.051661712768994526,98.0654748280843
3,66,0.01940355359465684,99.65277735392253
3,68,0.06575047398231011,98.7351188659668
3,69,0.012013589266037647,100.0
3,70,0.02086996585633945,99.65277767181396
3,71,0.047622542614287035,98.61111068725586
3,75,0.025769986250452348,99.47916666666667
3,76,0.010786123945914975,99.82638867696126
3,79,0.027991121285595,99.13194402058919
3,80,0.03176599037639486,99.13194370269775
3,82,0.02041905384855151,99.3055550257365
3,83,0.008790829898013422,100.0
3,84,0.007743251454182125,99.82638867696126
3,85,0.016154764341990813,99.82638867696126
3,87,0.025728680474912835,99.30555534362793
3,88,0.012004643450685156,99.82638867696126
3,91,0.04663533232269401,98.61111005147298
3,96,0.02183725259995602,99.82638867696126
3,100,0.009994435455155326,100.0
