client_id,server_round,loss,accuracy
6,2,1.432996373284947,56.08766052939675
6,3,0.9439673559232191,67.45129637284712
6,6,0.7556526511907578,76.0551929473877
6,7,0.7308119887655432,76.86688041687012
6,8,0.7305839942260222,76.35281111977316
6,11,0.8109895248304714,78.76082090897994
6,12,0.7520720240744677,78.19263805042614
6,13,0.30590096894990315,89.93506240844727
6,14,0.47132577713240276,85.84956515919079
6,16,0.49306067485700955,84.0638502294367
6,17,0.2608601129190488,92.42424011230469
6,18,0.1801984781738032,94.88636155561967
6,19,0.09202963414347985,97.59198934381658
6,20,0.13185336390002209,95.56276876276189
6,23,0.20531699908050624,93.9393917430531
6,25,0.23228487033735623,92.99242262406783
6,26,0.29140997694974596,90.69263805042614
6,27,0.06907245159064504,97.9166655106978
6,32,0.18490539652041413,94.37229225852273
6,33,0.10547403919256547,97.15908952192827
6,37,0.07482891256751661,97.91666516390714
6,38,0.03492825006304139,98.86363532326438
6,39,0.11398621424185959,97.15908952192827
6,40,0.037966217096916145,98.67424115267667
6,41,0.0645341250770302,98.16017150878906
6,42,0.03132246144179424,99.05302914706144
6,45,0.035512989677954465,99.05302914706144
6,49,0.046727107250427995,98.48484767567028
6,50,0.026244629357031292,99.43181748823686
6,51,0.013511552598422648,99.81060582941228
6,55,0.07812353593445467,98.10606002807617
6,56,0.031064117372311142,98.86363567005505
6,57,0.007748168151010759,99.81060582941228
6,58,0.01995876630297227,99.62121200561523
6,63,0.023042720903917638,99.62121165882458
6,65,0.06659883372379806,97.53787786310369
6,67,0.028658373379254375,99.43181783502752
6,68,0.008255845007211477,100.0
6,70,0.014003637734938158,100.0
6,71,0.03348947850860317,99.24242331764914
6,72,0.010366487937227992,99.81060582941228
6,73,0.004159669276057023,100.0
6,75,0.016349831675390968,100.0
6,77,0.01726010381984948,99.48593035611239
6,78,0.007690234699773348,100.0
6,79,0.0066607629480792884,100.0
6,81,0.006483152847398411,100.0
6,83,0.010555714892689139,99.81060582941228
6,85,0.006638495079559189,100.0
6,86,0.005988733782776928,100.0
6,89,0.008056398916365155,99.81060582941228
6,91,0.007329804576742886,99.81060582941228
6,94,0.00391496527696621,100.0
6,99,0.006661099142465074,100.0
