round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc,val_loss,val_acc
1,0.1165057959318161,31.230157992953345,1.6442756138420063,48.71357637754349,0.07298963184920523,37.4261346775049,0.1416789492316868,23.029587188169288
2,0.07690919168293477,41.98412596384684,1.3194126060823217,62.90449482625004,-0.43643280768370685,51.494071661286895,0.07969385822543829,45.22223870914311
3,0.07630499766618014,49.88095099585397,1.1463501284218904,65.98249792992053,-0.1972345431941477,20.54479696261218,0.07155876922649286,46.56472545800067
4,0.08794132839888334,46.3492052759443,1.1395699298249329,70.85624958133029,-0.022550241678510476,43.363356287077025,0.09377881899910562,48.579505266920926
5,0.0418623771160841,63.69047428312756,0.9487123629287738,71.32432732424958,-0.17911157330638047,32.72689470458821,0.03832501211687853,69.05653870843156
6,0.04906667274683714,64.52380760737827,0.7397248728585979,76.69092521735112,-0.364460175126851,51.174363643534775,0.0594967712421675,63.189459970179
7,0.051322455283999445,60.43650609879267,0.8639921667321417,75.9928950535307,-0.5804209451956097,57.645155178809816,0.059473477812553834,58.20185446131129
8,0.051599975650012495,64.12698218027751,0.7464323037977505,77.43325615399198,-0.40690214105032113,80.10806983364138,0.06168096102742276,61.6353830891826
9,0.039671373575925824,68.33333129882813,0.7402190181205603,77.95093345586072,0.17064904254645227,53.215306931332634,0.0443187901914558,65.8624062326867
10,0.05036727867182344,66.66666495005289,0.5274321814649277,83.46705312774795,-0.1888112142959386,5.247050594038967,0.04042381482819716,74.41094829333342
11,0.03888339072614908,71.62698224385579,0.4871649953199546,84.78803921951335,-1.3455922225539467,97.7755190241992,0.04280441355775799,70.63505123710254
12,0.03926098428831901,72.46031563168481,0.5204913684276309,84.43193626194106,-0.009945229193351678,13.56052402110096,0.04552947666401948,70.9141072268423
13,0.04000077583622187,69.72222064790272,0.5710499623834573,83.06984470633044,-0.17005208248985185,28.391788684477895,0.049256552998715036,65.91745089080214
14,0.03547177194207907,71.82539449419293,0.5103945535058597,83.88156941383046,-0.4324902224441587,36.59994143047477,0.05333613177363792,60.84057096450001
15,0.03917123098820448,72.65872815450032,0.4974207928079334,84.88348766948266,0.25715765606119306,50.760336385208284,0.046422431275012,71.46768471102595
16,0.052121985237835906,66.86507771809896,0.49293239080793905,85.84124475592382,-0.4236647879551185,16.470650770457326,0.0719095690509871,58.97204270030017
17,0.0674297462248418,57.93650643030802,0.6821311477423513,80.70061473776029,0.005241392078252716,32.64387511776479,0.06357370867842989,62.03462968912145
18,0.04467100930779707,69.68253781909034,0.5809931333449955,83.651822279158,-0.4037867347593703,15.64669964994604,0.04457550120794785,71.56848179128309
19,0.02788696573525667,78.01587033952985,0.6514210050342112,83.71256644845862,-0.019459333445604445,60.951686599009804,0.02898371111850842,78.16531489496263
20,0.05474389398766216,65.5952361470177,0.5527975052394549,84.7345213683329,0.22545185779215443,17.78847054327299,0.05748195043034691,63.98650175332243
21,0.02564189528860152,81.23015638078962,0.3825131241755778,88.60247461404924,-0.06113648904313038,1.3807615500180377,0.02288542228505628,83.06993600473211
22,0.04811934750024229,71.2301565760658,0.38240397016337,89.55933479885347,-0.04788594784397162,29.215864260640057,0.06752935544971157,65.12991458114514
23,0.044688698761351404,68.37301346006848,0.5806221574210155,82.46212551223499,0.5173613689838646,32.94197318987396,0.051925949417814914,62.74749300060378
24,0.04023592923600226,73.13491872605823,0.40425205126346464,88.71654736617091,-0.08408256288928442,17.44970580653754,0.041834034269506284,75.34710540979559
25,0.04869998831208795,69.76190252758208,0.3735591460538483,88.98437837628653,0.05044763589152126,18.548296630578864,0.050192978239589035,70.33744221470724
26,0.036617089565307834,72.4999977475121,0.35248511094968504,89.43765042854348,0.06100437840027269,8.393312340936708,0.0447051462185741,69.94553662943459
27,0.03550271720606834,73.84920394534157,0.2694889354923834,92.68720260895157,-0.20529689044147972,12.099467828993312,0.03822961961116557,75.63448434434031
28,0.04460179981589317,72.65872768220447,0.27997746856122446,90.96958162502827,-0.016793498863052037,6.891727657207912,0.051341217428123045,70.3789319301301
29,0.03361384278233163,77.57936334155855,0.23302592899096972,93.22504784410793,-0.12240278971947305,13.81034101693703,0.04710463998294293,68.18860147097496
30,0.03148414784302004,77.77777571905227,0.21060890912722574,93.13401169744078,0.02967845317573108,6.860147411464939,0.03268452252924555,77.76672700070715
31,0.04561028811708093,69.4047597975958,0.280675744989057,92.06481957484188,0.43919911057890315,20.243758376448618,0.0654888749621821,59.322050313919085
32,0.050239411806873975,73.57142635981242,0.3426034676309271,90.22050532428902,0.38323653498115673,17.37651936007329,0.07365944636797926,67.0129702539582
33,0.02989062244016677,79.40475967043922,0.1868914862846354,93.88603381144627,-0.19217666482963125,8.689892170532506,0.03925396842053283,75.90150779632894
34,0.02819620720166713,79.44444191342308,0.2617967072504079,92.88254627915961,-0.045358670413097005,11.85372049721148,0.035471724801948656,74.50360626613633
35,0.02579536468088627,82.30158471607027,0.13799862791047912,95.63439070557773,0.15880266804863652,1.8763654340710025,0.027476496889279778,82.07016500016807
36,0.02708034463971853,81.86507684616815,0.13213384758085772,95.94971401062968,-0.2210153108879524,4.567646173533998,0.030397641721553417,79.11004410622081
37,0.02863207665910013,79.6428547268822,0.11617975218231505,96.27974236335403,-0.1596638555356776,11.29106987845079,0.03915933730650921,74.59665792325785
38,0.02166609169729054,84.68253711518787,0.15876211893734338,95.91846925804565,-0.058394921758741704,6.864518224860747,0.031098785085411404,78.00978247801805
39,0.02277485821787268,83.49206107003349,0.10195251537501834,96.95163593666929,-0.011179447592539304,3.5428119858334304,0.02882839703165433,81.56124749050815
40,0.021526481831260026,84.64285496303013,0.09229755611654418,97.44795364479654,0.19072402045447917,3.6428621127055436,0.026450855741906715,81.70626683266688
41,0.03625422590114176,76.62698230743408,0.24121679583100386,93.75140787766851,0.09889398109525302,10.728906053225508,0.04893046075870332,71.70127247375164
42,0.027443898223643192,81.6269816625686,0.20734910357101996,94.47275531186621,-0.22385676536100618,15.768426877392079,0.02618148634885844,82.69306505131436
43,0.033736104374937716,77.02380716233026,0.11841901594069644,97.22755177673703,0.14875345912075205,7.557482510645717,0.040750398913708824,73.80946633798104
44,0.03622706127466372,77.8571408589681,0.12413860735699854,96.28361730919798,-0.2276463793349876,2.844906424151624,0.032426477944742176,79.74905283068784
45,0.01893796520931646,87.06348971412295,0.05308127808001312,98.53649386051828,0.012994328108462128,0.4549565105767373,0.024786940839463215,83.36111200237835
46,0.026188977863057517,82.14285456339518,0.08751133555775398,97.54995974856818,-0.14367544498683743,2.8690723221661165,0.028419496409695245,81.760770929741
47,0.025072672710206825,83.96825183686757,0.05893813727459212,98.12526885688565,0.01665442482445769,1.483450092515116,0.03556648148349048,78.81662336707942
48,0.019597038592677564,86.54761672247024,0.04698013272408225,98.78529922275185,-0.014271334427147054,0.7671027391219901,0.028183882125563307,81.43174633435657
49,0.022037472245842217,85.51587041219075,0.05161116916607961,98.35124503606308,-0.06269630570229481,0.8989146669345945,0.03090262339837783,79.9975257977704
50,0.021586247968208044,85.27777564639138,0.06819869753466065,98.19189027444017,0.03997133072030863,4.319691524435506,0.022506341178749882,84.5200413581113
51,0.02533127434027847,83.96825169154576,0.0731338303034105,98.07594076317586,0.013911640801669022,1.7448737714796365,0.032457543054112685,80.40156596380872
52,0.02508688371507451,84.08729905628023,0.06320180163710556,98.03322558882802,-0.009976858090578845,1.898715049984719,0.03419807422515424,79.55348530224519
53,0.02178375720484182,84.99999780200777,0.10071018089075175,97.53188190528498,0.08461272897782238,10.348470262972382,0.023147461926312205,85.8333304225148
54,0.020759436585195364,86.5079339890253,0.06866952261991276,97.45543816327235,0.01709755213161941,1.0353934025644613,0.031060528039607203,80.05833166106184
55,0.023507487783115358,84.48412442888532,0.03352318612926045,99.39266677118873,0.02828462763104369,0.09032009894453905,0.022887422558371565,85.20134474017324
56,0.019406512591894715,87.69841025216239,0.0407730298312225,98.84262779591361,-0.13035866913669453,0.8583221202930211,0.031215596501656437,81.19570594060012
57,0.018931452589295805,86.98412471952892,0.021340355921909793,99.4944241699625,-0.08665599167146923,0.35786878923577276,0.026818628288481545,81.29757573000771
58,0.01989228820055723,87.46031486874534,0.03627340497358586,99.18571050201949,0.051417167986028287,0.8235570185440981,0.0268700522294705,82.80392299254531
59,0.022298458161205053,84.64285485403879,0.030433065240713618,99.37676003435752,-0.02666999091640889,0.3520634631680894,0.03524943683651071,76.3687117158292
60,0.02035738274361938,86.86507684616815,0.040781387006819,99.15733207599199,-0.02248960883597704,0.8502544810384183,0.03120349612308411,82.83128167961061
61,0.01927623289609328,86.50793380737305,0.040086270158180046,98.79114433292449,-0.07212955131043657,2.7529307276667714,0.029773174153529713,80.76390948511161
62,0.02550159971928224,83.96825125558036,0.0476849042720526,98.69210931173392,-0.07115312910993055,2.146329644562256,0.03162130939208214,80.64247083628321
63,0.018412266198731958,87.65872780936105,0.032116995256133166,99.15232364221748,0.018871661657985327,0.8901262551741747,0.022979404878379177,84.9284113384107
64,0.017400576158612967,87.34126724969774,0.02687461760709515,99.21076335605628,0.011027256205952084,0.5551331658585688,0.023942990620669565,84.26251393442517
65,0.021045898901112376,86.74602951776414,0.032918630555151714,99.20215306180599,-0.12619355625488424,1.1467927944057323,0.03282354564059854,79.29655497844654
66,0.017952930089086293,87.42063235328311,0.015326853030759893,99.77915213960489,0.005932984990602108,0.03913182551785835,0.021960797884701927,86.17989803127958
67,0.02212239796053618,86.269838423956,0.04606999309189418,98.88735943572844,-0.02932854243028089,1.788431758156929,0.02814762935547684,82.4131701431155
68,0.021647390814544632,85.67460069202241,0.03306891660105011,99.14941883410661,-0.010321730409728502,0.5143654998880172,0.029697777393809455,81.58858865422286
