round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc,val_loss,val_acc
1,0.08454956359863282,13.844936708860759,0.800810250495764,70.68134816421524,-0.42807824509775116,52.79025851966226,0.08539989101853232,12.213956544846901
2,0.07038972778320313,27.056962025316455,0.9314055650127062,68.66875029853301,-2.5392259018871086,131.50788582014866,0.07786849192753485,27.29624142108561
3,0.06509328918457032,24.960443037974684,0.7744265829491935,76.12849449639832,-15.2055400702838,809.9271308082187,0.07931009148442468,10.673829399541367
4,0.06140669555664063,26.819620253164558,1.0971510453725535,61.378207070832914,-8.226651246213137,374.33258010838097,0.06748809707298707,21.63803790507309
5,0.05383262023925781,45.53006329113924,0.7272682379244482,78.42079408195556,-12.260453267532421,598.2290545843169,0.05808974530429297,44.199747084997846
6,0.05169244995117187,44.73892405063291,0.7115616160573071,81.06459128154317,-1.3791367257140479,128.67892614050567,0.05455022912151766,50.493874930590515
7,0.0525052604675293,42.563291139240505,0.7238653054396547,81.33194063473356,-10.184289281313383,436.9231204937561,0.061966480537989414,36.814432651019125
8,0.047602098083496094,51.46360759493671,0.841297984700723,77.0427830809496,0.3836499350526424,143.65239896498466,0.051409110260718816,53.876607753874985
9,0.04653855895996094,50.870253164556964,0.6363029749649556,88.29785094581929,-10.612623956158682,287.46362758684944,0.048295661241843785,53.40039342109552
10,0.04489619522094727,53.00632911392405,0.5999093941787845,90.06242117857732,-14.417826179154023,734.3957377517044,0.04122435356349903,64.93068422432236
11,0.042727315902709964,57.79272151898734,0.6958851598223701,86.95441764528599,-2.083680806483079,49.565414210594525,0.052571380255909114,49.04666959658815
12,0.04091531276702881,59.098101265822784,0.7140617316973824,86.34639872574574,-0.9081878369111649,80.65009446488898,0.041861850534166606,60.949211220095016
13,0.0394966344833374,60.91772151898734,0.7725251322496731,84.67051648586916,-2.990617148000871,68.76925198106461,0.03926034776453251,65.54302176049778
14,0.03924067440032959,62.14398734177215,0.8805070882960442,81.79270793895483,-0.4674698754880751,14.558943522345032,0.04466722279452206,58.41539084477828
