round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc,val_loss,val_acc
1,0.07879069442749023,13.805379746835444,0.889546587220676,64.67489563453482,-9.391784502532285,452.08108666411954,0.08315354870837272,6.356525772103833
2,0.07258791513442993,15.348101265822784,0.9973073165732389,65.30010769531123,-9.51637435951507,457.11745439881423,0.08141373561987754,13.131877978301045
3,0.0725002034664154,23.496835443037973,0.9355986776533345,67.7798120289546,0.43923976681253973,34.9460744407601,0.0848790336790539,26.863392789163285
4,0.0606067587852478,32.23892405063291,0.8158539474125757,75.48213182603162,-2.563743374561349,91.1950777690968,0.06705656601643586,29.34278986440096
5,0.05962988891601562,32.120253164556964,0.7861481247390375,77.09844947056325,0.27401983417310305,46.508684511541915,0.05346164489540819,48.17087070254111
6,0.0498890398979187,54.35126582278481,0.7492161680546295,79.97131248232154,-1.7007900963800495,141.4916236145259,0.05176012253267525,57.003540330185665
7,0.051995576310157776,40.822784810126585,0.7677728094882821,82.30954817241766,-0.5835181752209337,36.78938518582381,0.055096249285877266,41.116064399397494
8,0.048106138563156126,48.61550632911393,0.8525733631882187,78.85818917569466,0.09975832022271618,72.06661898287197,0.05413910039512651,52.89100023912485
9,0.04258609156608582,62.61867088607595,0.694292250099597,85.1096364440181,-1.517630887312248,56.14191054451432,0.05409068556682848,50.086399319952804
10,0.04310313813686371,56.289556962025316,0.7883935718552192,83.92660209508026,0.28087586761103867,47.06409372082028,0.045890405612964806,53.99971977850276
11,0.040426964592933656,58.46518987341772,0.7396444791463032,83.54841116365368,-3.803677599064926,78.23844825202852,0.046022004559031784,59.39449349171686
12,0.03834717297554016,60.99683544303797,0.7085748406387432,85.88655545605668,-4.215406004132805,81.5653021881506,0.04660282893830044,57.24068214970535
13,0.03790443525314331,62.460443037974684,0.8249081730620673,82.53195914445183,-3.802506267535057,79.25290355984906,0.048827969377127634,53.21808644803806
14,0.03792667479515076,62.57911392405063,0.9221894267247184,78.06168522978844,-1.7919792596725272,19.154205414562743,0.04009455000912702,61.42153703064661
15,0.036642611050605775,65.625,0.8074206070333138,82.84558255561822,-4.1700190991776935,85.02393966971118,0.04236052331200618,62.34679770607799
16,0.03705345284938812,62.9746835443038,0.8839896624848338,79.54253174543014,-0.49485578979397926,15.24575733751389,0.039537785510694694,63.52168733130904
17,0.03274880521297455,69.65981012658227,0.7071698919803044,85.33071402712898,-1.3668736543131417,59.194041289185144,0.035429174683467034,68.43948759084233
18,0.03219519820213318,70.88607594936708,0.8939857510401644,79.04075005378215,0.25810611989256244,8.409265790942047,0.037062082175716694,68.0935630260633
19,0.03131717426776886,71.24208860759494,0.8756094067586981,78.86099391712779,-0.1997480126240873,24.592355834991327,0.03545334278679905,70.16222292689558
20,0.03103553366661072,71.875,0.7511773691867538,82.54453824527077,-2.631518165046299,39.54095396972856,0.0351529876391093,68.68489675271206
21,0.029592641377449037,74.56487341772151,0.7884382909215989,81.56887773221496,-1.7624630471392664,45.29008082928563,0.04280937547269075,58.93571347506917
22,0.02855017020702362,74.0506329113924,0.7063142522493289,84.91038823029625,-3.7631484478929083,57.64625588035476,0.03338581857928242,68.74567585953996
23,0.028244227015972137,74.36708860759494,0.787992574853759,80.52958991506536,-1.7218307259534413,44.810036407363846,0.034670572878695426,71.07338968410662
24,0.027988407415151597,74.5253164556962,0.8029593545985135,79.80141305680573,-6.360254351593906,92.17240281695385,0.033147939945307424,68.2853718942001
25,0.02674633320569992,75.43512658227849,0.7585047353009948,80.85456689554245,-2.0020420638423557,47.97785189037832,0.026721988371508326,76.83075946903722
26,0.02705755949020386,74.09018987341773,0.93083748045311,74.80464078392052,0.18329234808858247,17.449983657716132,0.028609168029958675,74.65378618874458
27,0.026060818088054657,76.4636075949367,0.9371037294815963,73.36217648437444,0.17076400082676174,10.745495933120777,0.0316379450483525,70.97228279469641
28,0.026427591329813004,75.15822784810126,0.994625769524806,70.87678729450793,-0.5603863855503789,8.192475160484436,0.02852481955041488,73.93110843358896
29,0.024832734036445616,77.37341772151899,0.7981973115517713,78.39320560861748,-3.3750169904374587,56.71380290898388,0.03281026031659997,68.51736058055492
30,0.025970769357681275,74.5253164556962,1.0172852937512304,70.2335367380771,-0.31845689310552244,3.273417843344582,0.02417396670076209,80.03937175078873
31,0.024709275954961776,76.54272151898734,0.8079778882177624,78.15361347811421,-1.243369148092836,45.782556430874116,0.027813266813755035,74.96778230308801
32,0.02683863869905472,74.36708860759494,0.8577451950428339,74.6681602899762,-3.034094885962216,87.27626925696666,0.02887331495963818,72.15246120253931
33,0.025350158596038817,75.35601265822785,0.9332279877438273,73.08790202580988,-1.2280397093465296,17.405018316297024,0.026856690685857425,75.65332574662072
34,0.024800547093153,74.5253164556962,0.9771593619406188,71.93505096497087,0.5243860151595101,23.771080791335613,0.03593369447311064,64.20206818081682
35,0.029891758209466934,68.11708860759494,1.051893002999383,66.32783548539267,-0.281520140158689,28.82471397338275,0.041615627411651035,57.87530657521216
36,0.025191245949268342,75.7120253164557,1.0520354802339598,66.69129619594845,-1.3577593345893277,20.225511154013024,0.03234911187786922,67.37498353797699
37,0.026046501004695893,73.37816455696202,1.0708804644502927,67.07239255614071,1.5788299414303963,53.17424737203991,0.030421535227749798,69.73528621112482
38,0.024930806821584703,75.07911392405063,1.0856017201117685,66.14412880601766,-1.412660120609378,19.916825575210513,0.026904345486626957,75.87027257423262
39,0.025796180933713914,74.32753164556962,0.8485338092380411,76.96014013598518,-2.110488463118,89.84050991350304,0.028024729993874137,76.35070099251426
40,0.025928646636009217,73.57594936708861,0.8024966479605072,77.62769676396495,-2.2039341889126094,84.08615049970015,0.03164129677272978,70.68924067529858
41,0.026251858937740326,72.78481012658227,0.8463577121750114,74.85127513502667,-3.868311353215725,111.47352921453391,0.033591392435306726,67.9333051721144
42,0.025568032240867615,73.97151898734177,0.746270680641158,79.31119606686373,-2.151224544263998,74.37638376888862,0.03389968158986404,69.15071994572999
