client_id,server_round,loss,accuracy,fit_mins
6,1,0.4134203910827637,82.70833333333333,0.14265395800272623
6,2,0.4519766966501872,90.10416666666667,0.14170596202214558
6,3,0.467294438680013,93.33333333333333,0.14085034529368082
6,4,0.4665337880452474,94.16666666666667,0.1411316752433777
6,5,0.45673592885335285,96.25,0.14035049279530842
6,6,0.4640930334726969,96.66666666666667,0.14204673767089843
6,7,0.4772601286570231,96.97916666666667,0.14009058475494385
6,8,0.50874924659729,97.70833333333333,0.1419133226076762
6,9,0.5262295246124268,96.77083333333333,0.14087214469909667
6,10,0.5537513732910156,96.5625,0.14009949763615925
6,11,0.5951901435852051,93.95833333333333,0.1393102208773295
6,12,0.6122247854868571,93.33333333333333,0.14009138345718383
6,13,0.6842165470123291,89.375,0.140612264474233
6,14,0.650250764687856,90.52083333333333,0.14035211006800333
6,15,0.6706390698750814,89.27083333333333,0.14061246713002523
6,16,0.691114870707194,88.22916666666667,0.14088189601898193
6,17,0.6658221840858459,89.27083333333333,0.14129247665405273
6,18,0.6799980401992798,89.0625,0.14068805774052937
6,19,0.6865609407424926,88.125,0.14113405148188274
6,20,0.6397824048995971,88.64583333333333,0.140982186794281
6,21,0.602776292959849,90.3125,0.13983237743377686
6,22,0.6060748140017191,88.4375,0.14113440116246542
6,23,0.6320279985666275,88.33333333333333,0.13983234167098998
6,24,0.5442391375700633,91.35416666666667,0.14122758309046426
6,25,0.5138170798619588,90.41666666666667,0.1400495211283366
6,26,0.5386351863543193,90.10416666666667,0.14113472700119017
6,27,0.4215575436751048,92.1875,0.14370409647623697
6,28,0.4124527166287104,92.70833333333333,0.13905183871587118
6,29,0.37692892253398896,93.33333333333333,0.1387915054957072
6,30,0.38424988389015197,92.70833333333333,0.1398333509763082
6,31,0.3207628106077512,94.6875,0.14140456914901733
6,32,0.2999701807896296,94.89583333333333,0.1402859608332316
6,33,0.2937951112786929,95.20833333333333,0.1401026407877604
6,34,0.226499808828036,95.9375,0.13983362913131714
6,35,0.22975433977941673,95.625,0.1406151016553243
6,36,0.23261740778883297,96.14583333333333,0.14062379995981852
6,37,0.18462265978256862,97.1875,0.14035503069559732
6,38,0.16016650634507337,97.39583333333333,0.13931343952814737
6,39,0.14131184679766495,97.91666666666667,0.14061541159947713
6,40,0.1186963014304638,98.64583333333333,0.1398345112800598
6,41,0.11124614365398884,98.95833333333333,0.14062432050704957
