round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc
1,0.021947802603244783,28.30078125,1.4601597587267559,22.724780559539795,0.0,30.05732432186658
2,0.02080556857585907,45.21484375,1.2923919359842937,39.3640349706014,0.0,3.077870055175481
3,0.019993782460689544,48.76953125,1.1878272692362468,50.32894706726074,0.0,6.92520511447583
