knn_accuracy,train_loss
30.12,-0.04551062360405922
30.44,-0.14968211948871613
28.68,-0.2686619162559509
27.08,-0.36653783917427063
28.52,-0.43993324041366577
28.24,-0.49536365270614624
30.240000000000002,-0.5250944495201111
28.04,-0.5389620661735535
28.16,-0.5504705905914307
28.28,-0.5626534819602966
27.200000000000003,-0.5586268305778503
27.76,-0.5785912871360779
28.68,-0.5831838250160217
28.4,-0.6005891561508179
27.68,-0.6108799576759338
27.6,-0.6322972178459167
28.84,-0.6423227190971375
27.439999999999998,-0.6445949077606201
28.24,-0.6610122919082642
29.04,-0.6605698466300964
29.360000000000003,-0.6672234535217285
30.04,-0.6764810681343079
30.599999999999998,-0.6855338215827942
29.32,-0.6901167631149292
29.2,-0.6969965100288391
30.64,-0.7118929028511047
29.12,-0.7076523900032043
30.159999999999997,-0.7124922275543213
29.080000000000002,-0.7129060626029968
31.119999999999997,-0.7176443338394165
30.0,-0.7215490341186523
30.320000000000004,-0.7204825282096863
31.28,-0.7174794673919678
31.119999999999997,-0.7251207828521729
31.44,-0.7282096743583679
30.959999999999997,-0.7305837273597717
30.36,-0.7307076454162598
31.04,-0.731438934803009
32.879999999999995,-0.7305423021316528
32.4,-0.7337979674339294
31.480000000000004,-0.7333934307098389
32.879999999999995,-0.7272970080375671
32.92,-0.7320936918258667
33.76,-0.7361559271812439
32.800000000000004,-0.7381851673126221
33.6,-0.7385213971138
33.56,-0.7353293299674988
33.44,-0.735446035861969
33.56,-0.7422573566436768
33.44,-0.7385767698287964
34.160000000000004,-0.7398645877838135
34.96,-0.7436500787734985
33.36,-0.7396292686462402
34.04,-0.7386053800582886
34.36,-0.7430198192596436
34.28,-0.7465155720710754
34.48,-0.7499703168869019
34.88,-0.7503697276115417
34.56,-0.7506741285324097
34.08,-0.7477768063545227
33.239999999999995,-0.74745774269104
34.68,-0.7564041018486023
36.24,-0.7531305551528931
36.919999999999995,-0.7566260099411011
35.36,-0.7567330002784729
36.08,-0.7550768852233887
35.28,-0.761793315410614
36.28,-0.7655463218688965
35.88,-0.7614485025405884
35.64,-0.7631840109825134
35.839999999999996,-0.769304096698761
36.04,-0.7695584893226624
37.8,-0.7688376307487488
37.96,-0.7689943313598633
37.24,-0.7681342959403992
35.64,-0.7705560326576233
37.480000000000004,-0.772632360458374
38.440000000000005,-0.7692606449127197
38.64,-0.7730876207351685
38.84,-0.7762507796287537
38.64,-0.7741668224334717
36.120000000000005,-0.7676485180854797
39.12,-0.7772961854934692
38.56,-0.7778999209403992
38.36,-0.781934916973114
36.44,-0.7776796221733093
39.44,-0.7794990539550781
39.519999999999996,-0.7813077569007874
39.160000000000004,-0.7787050604820251
40.88,-0.7879539132118225
39.24,-0.781870424747467
39.4,-0.7857826948165894
39.6,-0.7825667262077332
40.92,-0.7784798741340637
40.160000000000004,-0.7862638831138611
40.52,-0.7803786396980286
40.760000000000005,-0.7870925664901733
40.92,-0.7897164821624756
40.96,-0.7927091121673584
38.800000000000004,-0.7901107668876648
40.400000000000006,-0.7899201512336731
41.92,-0.787055492401123
38.48,-0.7930914759635925
38.16,-0.7944673299789429
38.72,-0.7881491780281067
41.36,-0.7910675406455994
41.760000000000005,-0.7951481938362122
42.44,-0.7931915521621704
42.480000000000004,-0.7908895611763
41.56,-0.7942999005317688
40.96,-0.7961916327476501
42.480000000000004,-0.7990303635597229
40.400000000000006,-0.796447217464447
42.24,-0.7931944131851196
43.519999999999996,-0.790317714214325
43.36,-0.7973572611808777
40.160000000000004,-0.79691082239151
40.52,-0.7918654680252075
43.24,-0.7938752770423889
43.120000000000005,-0.7954419851303101
42.36,-0.7977344989776611
42.16,-0.7998239994049072
42.28,-0.8030028939247131
40.92,-0.7983341813087463
41.88,-0.7971518039703369
44.04,-0.7992722988128662
43.84,-0.7954411506652832
43.6,-0.8045565485954285
44.080000000000005,-0.8015240430831909
44.36,-0.7984002232551575
43.2,-0.8000838756561279
43.32,-0.8035420775413513
44.24,-0.80169278383255
43.28,-0.8009661436080933
44.04,-0.806585967540741
45.32,-0.802748441696167
44.68,-0.8058096766471863
43.120000000000005,-0.800340473651886
43.96,-0.8048209547996521
44.92,-0.806469202041626
44.68,-0.8060686588287354
45.6,-0.8074021339416504
44.080000000000005,-0.8040504455566406
44.519999999999996,-0.8063148856163025
