round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc
1,0.033201700985431674,65.91796875,1.3649896882018264,34.24744870711346,0.003543085792434564,25.826374361886142
2,0.023410079419612883,71.875,0.9091167918273381,67.1130949526417,0.009300596859989518,5.424876401867845
3,0.018067951932549477,77.05078125,0.751534773378956,69.9404756584946,0.04340277804808501,23.00632327049322
