client_id,server_round,loss,accuracy,fit_mins
8,1,1.5715903482939069,44.03195491589998,0.1149044672648112
8,2,1.5055969326119674,45.84116544221577,0.11145755449930826
8,3,1.4123464760027433,50.89285720022101,0.10807281335194906
8,4,1.360067656165675,54.22932333695261,0.10805318752924602
8,5,1.3076510994057906,56.97838351601049,0.11013609568277995
8,6,1.2826063570223356,64.05075193706311,0.11039653619130453
8,7,1.231933948240782,63.369360873573704,0.10989555915196737
8,8,1.2169932597561886,66.09492492675781,0.10937525033950805
8,9,1.2262080343146073,64.92011281063682,0.1098957101504008
8,10,1.206673264503479,67.57518808465255,0.11145815054575602
8,11,1.2095359532456649,65.8364661367316,0.11041648785273234
8,12,1.2377947851231224,63.721804568642064,0.10807291269302369
8,13,1.2242679125384281,63.51033833152369,0.10988638798395793
8,14,1.2561565261138112,60.66729334781044,0.10910475254058838
8,15,1.2571041113451908,60.73778192620529,0.10989561478296915
8,16,1.2837269463037189,57.49530074470922,0.10859301487604776
8,17,1.2391682988718937,61.48966176886307,0.10885391632715861
8,18,1.240309056482817,60.97274438958419,0.1093746304512024
8,19,1.2692273165050305,57.18984965274208,0.10989553928375244
8,20,1.2243928501480503,56.4614661367316,0.10937505165735881
8,21,1.2143055859364962,59.985902284321035,0.11039864619572957
8,22,1.1981759196833561,59.51597755833676,0.1106589953104655
8,23,1.232786658563112,58.10620297883686,0.11219441493352254
8,24,1.174068852474815,58.20018808465255,0.11056133111317952
8,25,1.1070761147298311,65.50751876831055,0.10960558652877808
8,26,1.158292895869205,60.47932333695261,0.10937423308690389
8,27,1.1911317549253766,60.83176703202097,0.11067672173182169
8,28,1.1006948916535628,63.53383455778423,0.10807254314422607
8,29,1.1334561391880638,63.721804568642064,0.10884284973144531
8,30,1.0979894713351601,62.31203018991571,0.11014550526936849
8,31,1.0518792428468402,62.758458639446054,0.11014551321665446
8,32,1.0820915353925604,64.49718043678685,0.10754754145940144
8,33,1.0496509796694706,65.4370301899157,0.11041197379430136
8,34,1.0600808827500594,65.8364661367316,0.11041448116302491
8,35,1.0711472552073629,64.66165412099738,0.10964188178380331
8,36,1.016945873436175,67.01127825285259,0.11015515327453614
8,37,1.0335678834664195,66.65883455778423,0.11119678020477294
8,38,0.9827937107337149,69.90131578947368,0.10728078285853068
8,39,0.9823577686360008,67.41071440044202,0.10988474289576212
8,40,0.8910049811789864,74.17763157894737,0.10963059266408284
8,41,0.8955836374508707,71.42857139988949,0.10936911106109619
8,42,0.8414689616153115,75.96334597938939,0.11139829953511556
8,43,0.8525261063324777,73.98966176886307,0.1104223887125651
8,44,0.9119664242393092,70.74718043678685,0.10963324308395386
8,45,0.8896732455805728,71.1466165341829,0.11014917294184366
8,46,0.8237282414185373,75.39943614758943,0.11014525095621745
8,47,0.8682876088117298,74.2011278052079,0.11014532248179118
8,48,0.7422111379472833,77.42011281063682,0.10884952147801717
8,49,0.7978843387804533,77.53759404232628,0.10963063637415568
8,50,0.7697968514342057,77.25563912642629,0.10757368405659994
8,51,0.7337840277897684,80.00469930548417,0.10963325500488282
8,52,0.6927483740605807,80.8270677265368,0.11015337308247884
8,53,0.7849776980124021,78.31296991047107,0.1101719339688619
8,54,0.7295904316400227,79.29981201573422,0.10936391750971476
8,55,0.6559430392164933,80.4511278052079,0.10936387379964192
8,56,0.6882204507526598,80.00469930548417,0.11014442046483358
8,57,0.6168331111732283,82.63627825285259,0.10989029010136922
8,58,0.5724089200559416,84.86842105263158,0.10858829021453857
8,59,0.5527937569116291,84.84492492675781,0.11042293310165405
8,60,0.5163030153826663,86.1842105263158,0.11198524236679078
8,61,0.48586456242360565,85.83176703202098,0.11041523218154907
8,62,0.4724440080554862,89.21522562127365,0.10936140616734823
8,63,0.5293425588231337,89.35620297883686,0.10988449652989705
8,64,0.5150712273622814,85.71428569994475,0.10858250856399536
8,65,0.427998191431949,90.8599624633789,0.11041160821914672
8,66,0.4886564581017745,87.96992492675781,0.10936938524246216
8,67,0.4784717450016423,88.04041350515266,0.10938111543655396
8,68,0.44995157028499405,88.39285720022102,0.1106838583946228
8,69,0.3740708600533636,93.09210526315789,0.10963416496912638
8,70,0.39807553275635366,93.06860913728413,0.11015504598617554
8,71,0.3432561488528001,91.51785720022102,0.10962466398874919
8,72,0.34523041075781774,91.32988718936318,0.10858128865559896
8,73,0.3731643290896165,92.34022562127365,0.10754691362380982
8,74,0.2863749744076478,94.64285720022102,0.10780719916025798
8,75,0.3158921607230839,93.09210526315789,0.10938180287679036
8,76,0.32740545233613566,92.6691729896947,0.10911190112431844
