round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc,val_loss,val_acc
1,0.10157127277553081,29.007935928163075,1.6438765282499361,46.80930769121325,-0.7575882513957367,117.16347824538795,0.10685661459644608,29.166665881872177
2,0.067038890080899,52.42063303447905,1.1445276533652629,65.65157095023564,-0.8597244969140647,48.80935412583703,0.08838801902967183,43.049998664855956
3,0.059175391486287116,53.69047465551467,0.9565806453107694,70.90705308126748,-0.7525014034631013,148.29408280904084,0.06728274175795462,53.39999854087829
4,0.07335385592777748,47.777776368459065,1.0881515131877348,68.87011785764952,0.6364016362535224,70.0038021850269,0.08296333507071825,48.68844532966614
5,0.043657750982791184,63.769839645567394,0.7546713569394823,77.04851521186109,-0.49558166041729523,35.87854966367472,0.05831828721295869,52.94444274902344
6,0.06312835631947965,55.75396655854725,0.7726686593452725,75.87811030816594,0.5112439552795607,66.29118010060384,0.0819285910934961,50.79081508091518
7,0.04522694184780121,61.62698225747971,0.8687817293580051,73.83097148585964,0.7813520841771918,42.56533634521146,0.048322384359550934,61.413041405055836
8,0.07890362658041995,49.24603029432751,0.680409998459331,76.8210226640863,0.13295734858120625,35.172936894390624,0.10454898742781077,38.18055435180664
9,0.04231089390665293,65.15872815904163,0.6530069023309673,79.52624680566007,0.006240802827221614,27.15330198268912,0.05150515466862004,56.95917328198751
10,0.08691713573355228,51.38888749168033,0.7100341390516307,78.81917391596613,0.35237961477164104,34.22941852509997,0.10109339982226732,43.10605911254883
11,0.054146598148345944,58.33333149410429,0.8756039399726718,78.10690735835655,-0.2760712614542086,38.79919284969174,0.06882366950733859,47.40929593845289
12,0.03953987681303406,72.73809327625094,0.710232027276766,77.53384444292854,0.5810899584420668,32.26903249507326,0.03735916553894883,74.96969482421875
13,0.03334006566107273,74.08729941958472,0.6178261745136139,82.67610929820164,0.020683838219969174,40.14258157465688,0.0362857131591867,72.11263383109615
14,0.0547087720528245,64.32539487566267,0.5407690715659922,82.57426606624499,-0.29210070777320996,31.146413638447576,0.0683909738885371,59.852938969930015
15,0.04186523126999382,69.40476032892863,0.5470898271480624,84.42003532004567,-0.5653129586422807,30.74938497920033,0.04110906278821073,69.38726691479953
16,0.03681199385393411,72.8571404230027,0.5372060170961083,83.45783958085086,0.1937856446142149,37.07273347052046,0.04384659759717801,70.1700655100297
17,0.02905015776529908,77.77777527400426,0.3575241852679527,88.95716338064156,-0.25468665722182493,12.35406341355593,0.04142634426009474,69.7706637479821
18,0.02471610308215022,80.83333108992804,0.2525065672063433,92.15977829577876,-0.4592872056315855,23.332124368513757,0.03106688514499807,79.18333053588867
19,0.03610550682581961,72.14285499936058,0.3996843732256665,87.53561010116186,0.29013563493136585,81.06432457123448,0.04727046974242989,67.06855546667221
20,0.043748684451496225,70.19841027486892,0.27041480368194737,90.75378047194437,0.10191313221960172,11.537690986608656,0.06820840066252633,59.62636355964505
21,0.03835184641648084,74.44444205874488,0.41118900655835333,86.61086106300354,0.42722302371786897,59.80414387671476,0.046167450869964564,73.36963144938152
22,0.027761820815503598,77.89682286580404,0.28610089671894695,90.57838907781637,-0.19178457478316205,6.810169245566735,0.034237199442258774,75.4180933394522
23,0.0404636104456149,75.27777557373047,0.3104927036368731,90.73450958844528,0.26072790005901253,10.31805171947436,0.03903676252837451,73.04650022398751
24,0.0312848119266564,78.29364881969633,0.2667677195525163,90.90554012236048,0.052285649149456506,9.490587307829413,0.03735675822616034,74.66456783942456
25,0.046704722374212,69.44444220406669,0.28430023655929637,91.28437808464314,0.06880624533338278,11.463655676525551,0.05909769275678679,65.41542692745433
26,0.028228887174744158,78.73015632629395,0.2522326035022179,91.7962163289388,-0.6473752244224812,20.017917840720777,0.02797582315412855,80.24822462365982
27,0.029014611016400158,78.76983876909529,0.2225569339860654,93.00432683771307,0.3563990371888622,14.774930397629607,0.04219439577035545,71.069956390946
28,0.03862450168095529,73.29364876520066,0.3218892214553697,90.497730582101,0.12986292242176772,24.451711584765192,0.04177514501894095,71.6376504289343
29,0.06624506796058267,63.571426800319124,0.4611180079270802,89.49792737546174,0.014034056408314654,44.51625831783449,0.09703363745103591,52.573527803608016
30,0.03720128954164684,74.68253753298805,0.39629212339136716,88.93541714153459,0.4702189947407362,30.503705294748624,0.04689992605604266,70.43333129882812
31,0.037863154312898405,74.880949928647,0.2962840373406098,90.56915835425967,-0.10348133309321668,10.390028053428633,0.037623311341424055,74.33343585332234
32,0.041925252845883366,73.53174398058937,0.226259722738044,93.75218218182205,0.0071875485933475146,4.775197632509498,0.05503590109818618,68.04320746527777
33,0.03644533181190491,73.73015634445917,0.270735250415077,91.88362089495793,-0.5447780576280223,39.54018041801604,0.04164048768252411,70.47275352478027
34,0.04139654603829513,73.92856904892695,0.27468498142915165,92.21799193835649,0.13866413476687,25.06009739873509,0.03999263037139549,74.91287643432617
35,0.034144681990880055,76.03174398513067,0.22646722442156675,93.6801221764606,0.1545593047442395,4.655236046774769,0.04190719956340243,71.81666435241699
36,0.02015072986725718,84.7619025457473,0.12603176027644147,96.46005356213279,-0.04932644237984505,2.5433652607084425,0.031381415105922565,80.6833309173584
37,0.019549721664190292,85.9523782275972,0.09330796490847308,96.84411354784696,0.0005070515578637469,1.3686563530161897,0.02793629389678666,81.63670812868604
38,0.03881605918053538,74.64285469055176,0.16008324074310026,95.3124984543899,0.06409200158634576,12.162385018235584,0.05312591691478619,68.21759033203125
39,0.023805521704535933,83.92856924874442,0.14131053710620092,95.57521961853567,0.08069308644587067,2.3497698902344397,0.028076352905678226,81.53291893005371
40,0.02295365201085806,83.2142829531715,0.08135633679485181,97.39087201754252,-0.024612078934038096,5.348119113149787,0.034303396626301615,75.38636108398437
41,0.019652233451791106,85.99206088838123,0.15931396932191327,96.0141074569137,-0.16923402304043406,3.3797778139715446,0.02773052272003909,80.96423207497111
42,0.025185906237969177,83.13491835821243,0.13343750738301122,96.33680426279703,0.038400613503623046,2.7009868193908986,0.03258215958861911,81.34751494387363
43,0.01971132879815996,85.75396554129465,0.07259846896232813,97.45921368069119,-0.11815831642660726,2.145413481178366,0.022014192356418962,84.2687047063088
44,0.018266239143908024,87.14285452706473,0.04378746074861542,98.7260782830069,-0.182684511755744,1.3257768153382412,0.020174846811312878,86.47899228876287
45,0.019847277063503862,85.67460061936151,0.039402660303371584,98.94894814706063,-0.010600641402331235,0.36795853390657873,0.025918460360996654,84.09236328418439
46,0.023920804074360057,83.49206074305943,0.09502289665030181,97.2769189095712,0.06663865521219066,5.7401985217230465,0.030907669890789007,80.27232921824736
47,0.025437411382934077,82.85714067731585,0.07757702596207755,97.54716844378777,-0.14817117464307045,2.3382044078800543,0.020801095742626906,86.08302112501495
48,0.01944991432367824,85.99206077938987,0.10338494336667835,96.8840565888778,0.06377143879520872,10.663914402067338,0.029150830823738778,82.89930272102356
49,0.021753561640623958,85.87301352364676,0.034323533460416875,99.05797039529551,-0.07414589418689559,0.45342494561477886,0.031183050366902526,79.67329335212708
50,0.01679362846855074,88.49206103370304,0.03432327576174269,99.26253631051662,-0.06113707761454919,0.3913406509533287,0.019330941492671238,86.80426461356026
51,0.01742039906886639,87.49999763852074,0.051204660440980196,98.71794819628072,0.008182157383032518,2.107737266877405,0.02127828201313633,86.37373538547092
52,0.018698608505167066,86.5079337710426,0.05231102755079349,98.57723518309554,-0.008683701839373725,4.76113562054322,0.022539992858445993,85.99826169013977
53,0.016848714081570505,88.25396575927735,0.024271328138287605,99.48830353586297,0.02684286920810166,0.05724776529133878,0.021986944839107857,86.30208150545756
54,0.018988412309717387,86.78571174258278,0.026851916043391533,99.38405748450238,0.007642232357400758,0.1750214383768009,0.023381726279811083,84.33805887749854
55,0.019312333462573588,86.34920360020229,0.045161000362477846,98.91141097610061,-0.018630671247959186,0.6821101694407872,0.024801745619045426,84.70959369341533
56,0.019147014432866125,87.18253747849238,0.038311595569023166,99.00157172724886,-0.053078000318672026,0.6383227727548758,0.023997018898551478,84.09464751349554
57,0.03621417714994168,77.69841008867536,0.08567275707027874,97.43181721080433,0.2073562073638527,7.822768686354218,0.04672176469741654,74.78771829605103
58,0.02663167581332382,82.38094998314267,0.0387697349338504,98.88321911039806,-0.03484205717962539,0.6903938505801691,0.04257950394316168,73.18918132781982
59,0.020197724179760554,86.11110843476796,0.052291969351365035,98.4501340974052,-0.2945737130841053,6.489576812443524,0.025810648512262672,82.96989231483609
60,0.019912387911928817,86.5079336257208,0.03610085572826475,98.82575718272815,0.08577626697003211,0.6993676733756443,0.02953230248742991,81.23688631791335
61,0.02524761236147024,84.68253726050968,0.0695702084171859,97.78260776685632,-0.1688789155567491,8.31470350537886,0.026352769468541988,84.79444160461426
62,0.018047411812096834,87.301584370931,0.03868739365820576,98.85501290918366,-0.02711501193324466,1.16859769281569,0.02467077118589675,85.41666442871093
63,0.020692682154430077,86.23015619913737,0.03387432980378977,99.14108122440807,-0.09643438202080575,0.6144426061503856,0.02891760822586659,83.30555282592773
64,0.024596679019345903,84.36507706415085,0.04159836922508908,98.80952308291481,0.1302247412833367,1.9418423198454906,0.03041536758539319,80.50108673993279
65,0.022433838781993835,85.27777502877372,0.05610496127419224,98.41440805895576,-0.012336900990180765,0.9873684645484776,0.03450083103523323,78.9324592889524
66,0.019018275469727813,86.6666637239002,0.041885570925693505,98.31709865223277,-0.02948740957910445,0.7006522956680954,0.027543307534397658,82.8882549459284
67,0.021740351593436208,85.67460080101377,0.02608219787595902,99.22619029453823,-0.021854588569695466,0.25026330269949704,0.02175698371189861,86.32807377406529
68,0.021982189622800796,86.3492032368978,0.033006044396091457,99.06811035656538,-0.001642598386672489,0.60687589644602,0.029507449582899317,80.99056330266988
69,0.017785269483551382,88.29364802042643,0.027008580548614946,99.18699155978071,-0.042064348185090236,1.7772539330564616,0.027091798567298375,83.57128715515137
70,0.022400934607116507,85.75396590459914,0.03840280846640633,99.25213649130275,0.001607214446761418,0.8491618826252145,0.02494895108736453,85.01025676727295
71,0.01698379012681544,88.49206070672898,0.022995071093452574,99.59016368428215,-0.019456883301145922,0.3162945398153584,0.023456770871723726,83.49573928234624
72,0.019765205383859574,87.49999745686848,0.02104051795401107,99.6246243038693,0.0114096401211782,0.3013469597361789,0.024334740402216413,85.91077236599392
73,0.018642333114892246,87.8174579438709,0.027003846704376753,99.07738072531563,0.029436021984272996,1.727729340927306,0.0280916822407363,82.31110855102538
74,0.01794774172604084,87.73809262230283,0.014960274526738036,99.81884035856828,-0.009933587005176037,0.013278824660305121,0.024508853597574983,86.09690427780151
75,0.02007757810279727,87.02380698067802,0.0396609802362178,98.96788955828465,0.007227268363848793,0.8370394775647659,0.026123324695126314,83.58787673950195
76,0.020164557197550313,86.6666643778483,0.04487996846265767,99.34210506238435,-0.005557250172094541,1.2581939135656592,0.025272153094432693,84.14999732971191
77,0.02105906806997955,86.150791095552,0.04205708527244331,98.72294311523437,0.12061929080043683,2.237132429624722,0.026701925231727947,84.27398761113484
78,0.019396054348163307,87.93650559924897,0.015327589021705766,99.83660125732422,-0.01838234546137869,0.08111530218239567,0.02076674071343231,87.73550448210344
79,0.019690357475355268,87.2222193400065,0.016536548433496053,99.62462444133587,0.03219906047218899,0.12838683404599024,0.027683038979760717,82.44722015380859
80,0.017743929051142186,88.65079134986514,0.013933272248174094,99.76092879498592,-0.007003844676492577,0.11640642144957705,0.02547233322449517,85.50607860331633
81,0.016157478978671133,89.84126732235863,0.01022418435687931,100.0,0.0,0.0,0.022908618890822127,86.59999786376953
82,0.02263073001243174,86.34920378185454,0.016688836972835866,99.62737106695408,-0.005149054116353113,0.10018529405950982,0.025343759246261473,84.51666458129883
83,0.018085027668625117,87.69840985252743,0.015834509635312192,99.63235264198453,-0.02042888595384511,0.09567607388589333,0.023473525504108996,85.25819163419763
84,0.019712027119472623,86.03174340384346,0.037840576358150003,98.96396355156426,0.03834493947834687,1.3196431355938798,0.026519410672507977,83.95721689860027
85,0.01818436908386648,88.29364805675688,0.010183004847808121,99.9293784448656,0.0025659165032095644,0.006952177466885622,0.027838087203689275,84.33760459606464
86,0.01864482878856361,87.89682297479538,0.014549399256065954,99.772727134011,0.021475635392866364,0.07279149556827,0.024799299047532267,84.63636123657227
87,0.020305293062422423,86.94444194975354,0.017648860256455616,99.62499987284342,-0.010265704168782008,0.1255047013722129,0.02610386043994301,82.8309671929542
88,0.018844728440791367,88.01587052118211,0.01419188297762142,99.66235608068006,-0.05479383201429755,0.14925325804922002,0.02048927500718816,87.7196947479248
89,0.018137953371368348,88.0555533636184,0.08141820291875147,98.34770084249563,0.010072242544438836,3.326323412387457,0.020964969000112264,86.2801289991899
90,0.018978611544333397,87.65872780936105,0.014600168886631607,99.78448249553811,-0.006395557308997013,0.032161674537577505,0.02664137399348727,84.33333061218262
91,0.02357375527585391,85.51587033952985,0.024603869419984728,99.45987602516458,-0.004246896295074976,0.23183557965589602,0.02913032950701432,84.99113196515023
92,0.017941438474971802,88.49206099737258,0.020307897311316703,99.51023356119792,-0.12873356681752454,0.9760333288056119,0.023141445218265153,84.47433238126794
93,0.017352470006560906,88.41269593011765,0.00917223772120013,99.92283941198278,-0.0051924536877407945,0.010788184738908472,0.02199564131362391,86.30101830618722
94,0.01753628585166298,88.8095210484096,0.00906460793815892,99.88636349764737,-0.002049913375768142,0.020853568789679772,0.021087111879117548,87.03231048583984
95,0.017311085185641423,88.76983838762555,0.006517998081657218,99.92138362380693,0.016887962293327518,0.015241588330310715,0.02612428059782031,85.04340028762817
96,0.019869389399280773,86.94444202241444,0.010517779816277944,99.84709475456027,-0.028875842697433995,0.08111530218239565,0.024383305480274797,85.51662143071492
97,0.016517947704391554,88.84920370919365,0.010020447486582628,99.96584695284484,-0.0020788811311859947,0.005251010509387062,0.022310301222681482,86.9277751159668
98,0.01759224645188078,87.85714067731585,0.025680562565762517,99.29940998448735,0.005390676572037023,0.692454753315686,0.0227359060996314,86.37221037666752
99,0.01671500771276187,89.24602948143368,0.007430541974208962,100.0,0.0,0.0,0.0211951230699358,87.30723639594184
100,0.016951177308894692,89.04761650448754,0.007484188243496355,99.96069177591576,0.005974850060800918,0.004444455295145269,0.023237380947899244,86.41509203640919
