client_id,server_round,loss,fit_mins
3,1,-0.09366367431357503,1.0887197812398275
3,2,-0.28416396118700504,1.0891895731290182
3,3,-0.5374273732304573,1.0825860977172852
3,4,-0.6679986715316772,0.90353950659434
3,5,-0.720301628112793,1.05968279838562
3,6,-0.7485332898795605,1.1236971815427144
3,7,-0.7706426493823528,0.8989145755767822
3,8,-0.7885762229561806,1.1131246288617451
3,9,-0.8011122010648251,1.102593712011973
3,10,-0.8121772296726704,1.1083245396614074
3,11,-0.8219404928386211,1.0973764896392821
3,12,-0.8254293464124203,1.073882488409678
3,13,-0.8360964171588421,0.9211187402407328
3,14,-0.8408127874135971,1.1295776645342508
3,15,-0.8477461338043213,1.1115248958269754
3,16,-0.8528885282576084,1.1367780049641927
3,17,-0.8540973961353302,1.0765785098075866
3,18,-0.8563235029578209,1.12135245402654
3,19,-0.8603332787752151,1.0519550840059917
3,20,-0.8642224594950676,0.9504192670186361
3,21,-0.8636716641485691,0.8917962749799092
3,22,-0.8697635009884834,1.0439517378807068
3,23,-0.8658659793436527,1.1115504066149393
3,24,-0.8696582280099392,1.089456808567047
3,25,-0.8737775534391403,1.155222773551941
3,26,-0.8731537647545338,1.092856506506602
3,27,-0.872778732329607,1.0423324465751649
3,28,-0.8722887188196182,0.9472693602244059
3,29,-0.8774848319590092,0.8985735972722372
3,30,-0.876015204936266,1.0839196165402731
3,31,-0.8761541694402695,1.1088855187098186
3,32,-0.8811729736626148,1.055508057276408
3,33,-0.8825401328504086,1.0725767811139424
3,34,-0.8849503882229328,1.1047346949577332
3,35,-0.8832374177873135,1.0670782407124837
3,36,-0.8828136026859283,0.9309846917788188
3,37,-0.8852484226226807,1.0893047451972961
3,38,-0.8823111839592457,1.1299004475275676
3,39,-0.886086493730545,1.1057138999303182
3,40,-0.8854973390698433,1.065971593062083
3,41,-0.8830063343048096,1.1214331110318503
3,42,-0.8804180398583412,1.1107872128486633
3,43,-0.878155454993248,1.1125123778978983
3,44,-0.877258375287056,1.0683466037114462
3,45,-0.8770949766039848,1.0989691495895386
3,46,-0.8795540817081928,1.092993966738383
3,47,-0.8796134516596794,0.9017228682835897
3,48,-0.88572808355093,1.1027722795804342
3,49,-0.8820439465343952,1.0449323654174805
3,50,-0.8877303674817085,1.076042405764262
3,51,-0.8905504494905472,1.0845146258672078
3,52,-0.8918987475335598,1.041378927230835
3,53,-0.8922196812927723,0.9373251875241597
3,54,-0.8927915245294571,1.0967228770256043
3,55,-0.8958148546516895,1.069281284014384
3,56,-0.8982077874243259,0.9104705413182577
3,57,-0.8964871391654015,1.1121472517649333
3,58,-0.8993321768939495,1.0989810546239218
3,59,-0.8977670148015022,1.0850075682004292
3,60,-0.8970770239830017,1.0930716435114542
3,61,-0.9001901037991047,0.951064678033193
3,62,-0.9011719860136509,1.128501053651174
3,63,-0.9041248746216297,0.9002024372418721
3,64,-0.9033437892794609,1.1319327394167582
3,65,-0.9031282067298889,1.0743306040763856
3,66,-0.8999401070177555,1.1220617771148682
3,67,-0.9037233106791973,0.9106934984525045
3,68,-0.906761921942234,1.1148227373758952
3,69,-0.9015436470508575,1.1053245743115743
3,70,-0.9026172123849392,0.9601569493611654
3,71,-0.9072290137410164,0.8980408906936646
3,72,-0.9067165106534958,1.0826708873112996
3,73,-0.9064314961433411,1.1118818918863933
3,74,-0.9071435816586018,1.0995399594306945
3,75,-0.9049993269145489,1.0580468853314717
3,76,-0.9069442860782146,1.0900766213734945
3,77,-0.9068022146821022,1.1286748051643372
3,78,-0.9078783355653286,1.1152770161628722
3,79,-0.9082527942955494,1.0533940553665162
3,80,-0.9112741947174072,1.094299602508545
3,81,-0.9105014801025391,1.1433899482091268
3,82,-0.9111370109021664,0.9795505285263062
3,83,-0.9100251086056232,1.1084006985028585
3,84,-0.909386157989502,1.0623928467432657
3,85,-0.9106963239610195,1.076797572771708
3,86,-0.9119849614799023,1.0885723193486532
3,87,-0.9128110893070698,1.0959462443987529
3,88,-0.9115428030490875,0.9294797937075298
3,89,-0.909626092761755,1.120261311531067
3,90,-0.912775781005621,1.0996070345242819
3,91,-0.9120012409985065,1.0749849955240884
3,92,-0.9109438173472881,0.9202271779378255
3,93,-0.9127019643783569,1.0568572680155437
3,94,-0.9120162315666676,0.8980745792388916
3,95,-0.9137423075735569,1.0922216812769572
3,96,-0.9142748042941093,1.1133963147799173
3,97,-0.9151179119944572,1.131897469361623
3,98,-0.9131953455507755,1.0613962848981222
3,99,-0.9150922633707523,1.115186381340027
3,100,-0.9164181426167488,0.8894660194714864
3,101,-0.9137657210230827,1.108977162837982
3,102,-0.9187084585428238,1.099743906656901
3,103,-0.9173633307218552,1.1132342179616292
3,104,-0.918026190251112,1.0934662421544392
3,105,-0.9185805208981037,1.0922320206960043
3,106,-0.9190729223191738,0.9003365834554037
3,107,-0.9175289422273636,1.068569576740265
3,108,-0.92139508202672,1.0842586239178975
3,109,-0.9176614955067635,0.895189368724823
3,110,-0.9212596230208874,1.0786888480186463
3,111,-0.9201921336352825,1.1159229834874471
3,112,-0.9215584918856621,1.1434433619181315
3,113,-0.919031910598278,1.0903016646703085
3,114,-0.9221666753292084,1.0868707776069642
3,115,-0.9209916330873966,1.1166030208269755
