client_id,server_round,loss,fit_mins
1,1,-0.026614599776538937,0.31899846394856773
1,2,-0.06852943755008957,0.3327931682268778
1,3,-0.1286976384845647,0.27205804983774823
1,4,-0.21638066660274158,0.3451725443204244
1,5,-0.3182173100384799,0.33759889205296834
1,6,-0.4162315211512826,0.2971027731895447
1,7,-0.5026935582811182,0.3392125487327576
1,8,-0.5255782008171082,0.346012548605601
1,9,-0.566647469997406,0.33562546173731483
1,10,-0.587862952189012,0.3060803055763245
1,11,-0.5888667215000499,0.3345099369684855
1,12,-0.5880455266345631,0.34340396722157795
1,13,-0.6305532563816417,0.32899020512898763
1,14,-0.6289262283932079,0.3491048296292623
1,15,-0.6258668899536133,0.3433666984240214
1,16,-0.6366635127501055,0.2723716974258423
1,17,-0.6723492687398737,0.3372077941894531
1,18,-0.663308176127347,0.3441561023394267
1,19,-0.6546912247484381,0.3529715299606323
1,20,-0.6655626622113314,0.3242072105407715
1,21,-0.6708887652917341,0.2731507023175557
1,22,-0.6840413429520347,0.3450565576553345
1,23,-0.6810565482486378,0.3398435314496358
1,24,-0.6806568774310026,0.33220038811365765
1,25,-0.6895591562444513,0.3408935030301412
1,26,-0.6879298849539324,0.33632882833480837
1,27,-0.7067170576615767,0.3436095635096232
1,28,-0.7113534157926386,0.3277540644009908
1,29,-0.7008267586881464,0.2717521508534749
1,30,-0.7060208754106001,0.33797014156977334
1,31,-0.7130526141686873,0.3606715679168701
1,32,-0.7247582944956693,0.3348499615987142
1,33,-0.7208612181923606,0.27498018741607666
1,34,-0.7273194248026068,0.272333554426829
1,35,-0.7083894285288724,0.27262097199757895
1,36,-0.7370790297334845,0.2738677620887756
1,37,-0.7415572296489369,0.3313825249671936
1,38,-0.7350909439000216,0.35087949434916177
1,39,-0.7608032064004377,0.2730194727579753
1,40,-0.7495469884438948,0.3375305891036987
1,41,-0.7494942437518727,0.34264739354451496
1,42,-0.7683741721239957,0.33820971647898357
1,43,-0.764093735001304,0.2736204544703166
1,44,-0.7557151534340598,0.33748339811960854
1,45,-0.7692731022834778,0.2709252198537191
1,46,-0.765556893565438,0.27154929637908937
1,47,-0.7776520035483621,0.27207830746968586
1,48,-0.7714134129610929,0.27127142349878947
1,49,-0.7636342753063549,0.3410793940226237
1,50,-0.7633840333331715,0.2726685325304667
1,51,-0.7548483393409036,0.27284082571665447
1,52,-0.7759195132689043,0.3497529904047648
1,53,-0.7760950760407881,0.33646908203760784
1,54,-0.7685195478526029,0.34750764767328896
1,55,-0.7791915752670981,0.2751511971155802
1,56,-0.7909395261244341,0.3411929766337077
1,57,-0.7768385356122797,0.32521130243937174
1,58,-0.7783464355902239,0.3580724199612935
1,59,-0.7884734110398726,0.34772130648295085
1,60,-0.7694986300034956,0.3343220829963684
1,61,-0.7991782535206188,0.2729201118151347
1,62,-0.7828683257102966,0.35172507762908933
1,63,-0.7913591428236528,0.3582388480504354
1,64,-0.7921950166875665,0.3246881445248922
1,65,-0.791582931171764,0.33578457434972125
1,66,-0.7982633980837736,0.3304436127344767
1,67,-0.8044870766726407,0.34627681175867714
1,68,-0.8013122840361162,0.3204697450002035
1,69,-0.7974185997789557,0.336115308602651
1,70,-0.7879760807210748,0.3426519592603048
1,71,-0.7878203337842767,0.2726149638493856
1,72,-0.7997765757820823,0.3446376085281372
1,73,-0.8067245971072804,0.2717357794443766
1,74,-0.8021716908975081,0.32014621098836266
1,75,-0.8018362197009,0.3525969425837199
1,76,-0.8058236295526678,0.34150365193684895
1,77,-0.791182891889052,0.35228310426076254
1,78,-0.8051904060623862,0.3447269360224406
1,79,-0.8064006458629261,0.3525452176729838
1,80,-0.7972753752361644,0.3341840187708537
1,81,-0.8075954155488447,0.2776417771975199
1,82,-0.805434216152538,0.3465539296468099
1,83,-0.8172377456318248,0.34363836447397866
1,84,-0.8160026561130177,0.33591425816218057
1,85,-0.8029463724656538,0.3375557820002238
1,86,-0.7974657037041404,0.3528005361557007
1,87,-0.8093230345032432,0.27525379657745364
1,88,-0.8119941299611871,0.35378745396931965
1,89,-0.8156485828486356,0.3474307616551717
1,90,-0.8209699825807051,0.2706847429275513
1,91,-0.8176605267958208,0.3490128755569458
1,92,-0.8284240419214423,0.2667884945869446
1,93,-0.8197924223813143,0.2710265159606934
1,94,-0.8168970292264764,0.3216317852338155
1,95,-0.8262053511359475,0.3198259711265564
1,96,-0.8184383403171193,0.3456906716028849
1,97,-0.8139165423133157,0.32402058839797976
1,98,-0.8263804370706732,0.31733505725860595
1,99,-0.8304642167958346,0.3375792662302653
1,100,-0.8224615129557523,0.3394365708033244
1,101,-0.8252756162123247,0.35546722014745075
1,102,-0.8209019736810164,0.33114922841389977
1,103,-0.8290825215252963,0.3484724958737691
1,104,-0.8225224397399209,0.26766013701756797
1,105,-0.8241269100796093,0.3209787448247274
1,106,-0.8296790989962491,0.3444479068120321
1,107,-0.8400077711452137,0.2703527649243673
1,108,-0.8219036893411116,0.27044817209243777
1,109,-0.8178277828476646,0.27017892599105836
1,110,-0.827506498856978,0.2752838055292765
1,111,-0.8321633338928223,0.32921837965647377
1,112,-0.8257103995843367,0.3500093976656596
1,113,-0.83907334912907,0.3422236641248067
1,114,-0.8328349915417758,0.27347471316655475
1,115,-0.8368580666455355,0.32843719323476156
1,116,-0.8234835483811118,0.33736021518707277
1,117,-0.8340138738805597,0.3248412092526754
