client_id,server_round,loss,fit_mins
3,1,-0.12937483936548233,0.8206964731216431
3,2,-0.4255513142455708,0.8017729719479879
3,3,-0.5991336920044639,0.8472603400548299
3,4,-0.651933881369504,0.8366286198298136
3,5,-0.6841251308267767,0.6801115830739339
3,6,-0.7058652260086753,0.6757209420204162
3,7,-0.7150687846270475,0.8151731014251709
3,8,-0.7212299325249412,0.8180479009946188
3,9,-0.7270965467799794,0.8359177271525066
3,10,-0.7363004738634283,0.8743349234263103
3,11,-0.7474782304330305,0.6928323745727539
3,12,-0.7353788722645153,0.6838750203450521
3,13,-0.7535322416912426,0.8112661560376485
3,14,-0.7642880840735002,0.8071908116340637
3,15,-0.7597630620002747,0.8562005321184795
3,16,-0.7648557966405695,0.6879851698875428
3,17,-0.7714476097713817,0.8685675621032715
3,18,-0.758643014864488,0.8085558652877808
3,19,-0.7791988036849282,0.8153356711069742
3,20,-0.7789006233215332,0.8312971075375875
3,21,-0.7644255486401644,0.8180178046226502
3,22,-0.7770080024545843,0.8248158256212871
3,23,-0.765350260517814,0.8684222459793091
3,24,-0.7599133632399819,0.848013432820638
3,25,-0.7646803043105386,0.8232074777285258
3,26,-0.7549514770507812,0.8093101580937704
3,27,-0.7598293694582853,0.6774355133374532
3,28,-0.7562199234962463,0.8042937914530436
3,29,-0.779483513398604,0.844474991162618
3,30,-0.762086808681488,0.8168991883595784
3,31,-0.7628284421834078,0.7921166300773621
3,32,-0.7832556637850675,0.8126165548960368
3,33,-0.7687462459911,0.8246548811594645
3,34,-0.7694746635176919,0.8109180212020874
3,35,-0.7668975266543302,0.8416045268376668
3,36,-0.7860123244198886,0.8497598965962728
3,37,-0.780894707549702,0.8334294279416402
3,38,-0.7854051969268105,0.682584547996521
3,39,-0.775958386334506,0.844953179359436
3,40,-0.7903315424919128,0.7901230335235596
3,41,-0.7892197478901256,0.6798944671948751
3,42,-0.7798588221723383,0.8030834913253784
3,43,-0.7956789623607289,0.8173956473668417
3,44,-0.7995998154986989,0.831518030166626
3,45,-0.7935272509401495,0.6810108462969462
3,46,-0.7950216640125621,0.7877645055452983
3,47,-0.8160297112031416,0.8359164913495382
3,48,-0.8110083937644958,0.8054213643074035
3,49,-0.8133887486024336,0.8657739003499348
3,50,-0.8190600546923551,0.682548725605011
3,51,-0.8155628822066567,0.8004069646199544
3,52,-0.8145413994789124,0.8185914834340413
3,53,-0.8297570672902194,0.8138588507970174
3,54,-0.8203313729979775,0.83293563524882
3,55,-0.825108062137257,0.6786365747451782
3,56,-0.8221875971013849,0.8071401675542196
3,57,-0.8332490650090304,0.6794614672660828
3,58,-0.8269020156426863,0.8438883066177368
3,59,-0.836467363617637,0.8410260717074076
3,60,-0.8369505730542269,0.6822251518567403
3,61,-0.8370673819021746,0.8486233035723368
3,62,-0.8301911624995145,0.813195013999939
3,63,-0.829922313039953,0.8408041516939799
3,64,-0.8383549018339678,0.6844571789105733
3,65,-0.835554756901481,0.8619678616523743
3,66,-0.8414623954079368,0.6837829271952311
3,67,-0.8460532101717863,0.84418652455012
3,68,-0.8608104478229176,0.8339750130971273
3,69,-0.8474502455104481,0.8146994630495707
3,70,-0.8435265963727777,0.8167888243993123
3,71,-0.8412955294955861,0.8418307423591613
3,72,-0.8467225920070302,0.8295435349146525
3,73,-0.8431249911134894,0.8666734218597412
3,74,-0.8516851392659274,0.8720356742540996
3,75,-0.8488891883329912,0.6820560495058695
3,76,-0.8529402667825873,0.8417478998502096
3,77,-0.8617371429096569,0.6806007504463196
3,78,-0.8454512574455955,0.8356890757878621
3,79,-0.8564292571761392,0.8375448981920878
3,80,-0.8450288772583008,0.8453696727752685
3,81,-0.8474586985327981,0.6807648301124573
3,82,-0.8538928031921387,0.7941950519879659
3,83,-0.8584079038013112,0.8132171551386516
