client_id,server_round,loss,fit_mins
4,1,-0.1552461792122234,0.7955283006032308
4,2,-0.45673916014758026,0.8178712248802185
4,3,-0.6042357628995721,0.8412268837292989
4,4,-0.6592774336988275,0.8218694925308228
4,5,-0.692989094690843,0.8431922872861226
4,6,-0.722037439996546,0.8524889588356018
4,7,-0.721456684849479,0.7797143697738648
4,8,-0.7367632659998807,0.8113425970077515
4,9,-0.742324709892273,0.8347644289334615
4,10,-0.7611644972454418,0.6795918703079223
4,11,-0.7560959729281339,0.8580661733945211
4,12,-0.7697888287630948,0.9013787031173706
4,13,-0.771111396226016,0.7785762389500935
4,14,-0.7666343450546265,0.7918537497520447
4,15,-0.7613458308306608,0.7863418380419414
4,16,-0.7800114750862122,0.8194843490918478
4,17,-0.7836236953735352,0.6769460558891296
4,18,-0.7858382029966875,0.8317803621292115
4,19,-0.7745714404366233,0.8023965915044149
4,20,-0.7786346077919006,0.6741745551427205
4,21,-0.7897300720214844,0.6774266521135967
4,22,-0.7796061743389476,0.8532033840815226
4,23,-0.7844791629097678,0.8382755160331726
4,24,-0.7797379981387745,0.8478099385897319
4,25,-0.7826038273898038,0.8624985297520955
4,26,-0.7796402844515714,0.8068141102790832
4,27,-0.7826982899145647,0.798243788878123
4,28,-0.7804796695709229,0.8282968282699585
4,29,-0.7746788425879045,0.6852831919987996
4,30,-0.773345871405168,0.6756750226020813
4,31,-0.7818649736317721,0.8026558915774028
4,32,-0.7794013348492709,0.8216690301895142
4,33,-0.7891496203162454,0.8200549642244975
4,34,-0.7906975800340826,0.8621619462966919
4,35,-0.786163248799064,0.7966829299926758
4,36,-0.7871468121355231,0.8534781018892924
4,37,-0.7974352078004316,0.7969053506851196
4,38,-0.7978322343392805,0.8486383756001791
4,39,-0.7923229119994424,0.6728037118911743
4,40,-0.795348275791515,0.8079391439755758
4,41,-0.7891888184980913,0.810518217086792
4,42,-0.8078104203397577,0.6679801265398662
4,43,-0.7870249260555614,0.6658195376396179
4,44,-0.8024829517711293,0.8112011035283406
4,45,-0.8013859987258911,0.8552342613538106
4,46,-0.803433662111109,0.678287124633789
4,47,-0.8195992816578258,0.8205478310585022
4,48,-0.8115025921301409,0.8202955683072408
4,49,-0.8147177642041986,0.8361265699068705
4,50,-0.8179550983689048,0.7922588030497233
4,51,-0.817303863438693,0.8364718476931254
4,52,-0.82465998692946,0.7868709723154704
4,53,-0.8155029199340127,0.7991519570350647
4,54,-0.8266931013627485,0.6737781325976054
4,55,-0.81787954677235,0.7895619392395019
4,56,-0.8307840011336587,0.8074489831924438
4,57,-0.8271126855503429,0.8040226777394612
4,58,-0.836220773783597,0.8295971751213074
4,59,-0.8382964134216309,0.7872015794118246
4,60,-0.8236263990402222,0.8460165381431579
4,61,-0.8399325663393195,0.8179270307223002
4,62,-0.8329818411306902,0.8026521404584249
4,63,-0.838920078494332,0.8131431420644124
4,64,-0.8395584388212725,0.7882524490356445
4,65,-0.8375537178733132,0.6716440161069234
4,66,-0.8445514928210865,0.8062451044718425
4,67,-0.829781938682903,0.7803408225377401
4,68,-0.8452044129371643,0.8831382513046264
4,69,-0.8422436226497997,0.678737207253774
4,70,-0.841667814688249,0.7708135843276978
4,71,-0.8406937935135581,0.8645341316858928
4,72,-0.8464810089631514,0.8258870363235473
4,73,-0.8455435091798956,0.8275946497917175
4,74,-0.851037556474859,0.6739150603612264
4,75,-0.8514836701479825,0.8088807741800944
4,76,-0.8505042249506171,0.7967846115430196
4,77,-0.8451246077364142,0.8036596218744914
4,78,-0.847603359005668,0.8079907814661662
4,79,-0.8567553000016646,0.8531230211257934
4,80,-0.8521193157542836,0.8301891565322876
4,81,-0.8543571017005227,0.8374090989430746
4,82,-0.850305741483515,0.8224277933438618
4,83,-0.8498354825106534,0.8224606355031331
4,84,-0.856579141183333,0.8195150891939799
4,85,-0.8377045122059908,0.8079737583796184
