client_id,server_round,loss,accuracy
8,1,1.4206183910369874,31.517857360839844
8,2,1.0808964610099792,58.34821472167969
8,3,0.8765493035316467,69.86607131958007
8,4,0.7433300733566284,72.72321472167968
8,5,0.5860916316509247,82.94642791748046
8,6,0.5492071270942688,83.88392791748046
8,7,0.5017391681671143,79.64285736083984
8,8,0.5608151137828827,77.99107131958007
8,11,0.3752987504005432,86.33928527832032
8,12,0.35763117074966433,85.58035736083984
8,14,0.35407649278640746,87.00892791748046
8,15,0.3709774076938629,84.01785736083984
8,17,0.30677365213632585,88.25892791748046
8,18,0.2959036588668823,90.13392791748046
8,21,0.20687865912914277,89.77678527832032
8,22,0.16777673214673997,94.375
8,25,0.1481342375278473,94.50892791748046
8,27,0.18659777790308,92.27678527832032
8,31,0.10666391253471375,96.875
8,32,0.1393215462565422,94.64285736083984
8,33,0.12557142227888107,96.07142791748046
8,36,0.11257337629795075,97.00892791748046
8,37,0.12292117848992348,95.89285736083984
8,38,0.08512299209833145,96.875
8,39,0.06034852638840675,99.0625
8,40,0.07168430536985397,98.75
8,41,0.06966557279229164,97.32142791748046
8,42,0.12225441336631775,96.20535736083984
8,43,0.04665643945336342,99.0625
8,45,0.06322611272335052,98.75
8,50,0.05376445204019546,100.0
