client_id,server_round,loss,accuracy
1,1,1.3950456857681275,41.33928527832031
1,6,0.6934679865837097,75.75892868041993
1,7,0.46540241241455077,84.46428527832032
1,8,0.4602246046066284,84.91071472167968
1,10,0.3968434453010559,84.95535736083984
1,15,0.2919724524021149,90.44642791748046
1,17,0.36930454671382906,87.14285736083984
1,20,0.25554714500904085,86.60714263916016
1,22,0.24164904654026031,91.96428527832032
1,24,0.3720144793391228,89.59821472167968
1,25,0.22407744377851485,92.14285736083984
1,26,0.2680922418832779,89.59821472167968
1,32,0.09738314151763916,95.75892791748046
1,34,0.07632672712206841,97.8125
1,35,0.11042385697364807,95.26785736083984
1,36,0.06721517406404018,98.4375
1,39,0.0813775859773159,97.63392791748046
1,40,0.09043229781091214,96.83035736083984
1,44,0.06812263801693916,98.4375
1,46,0.03988117352128029,99.6875
1,47,0.03612186089158058,99.6875
1,48,0.046890255995094776,99.6875
1,49,0.05258840024471283,98.57142791748046
