client_id,server_round,loss,accuracy
7,4,0.6341769218444824,81.33928527832032
7,5,0.7077040553092957,75.17857131958007
7,6,0.5010024189949036,82.58928527832032
7,8,0.4095079243183136,85.84821472167968
7,9,0.4243179440498352,82.5
7,12,0.2598665803670883,92.63392791748046
7,14,0.2084729179739952,93.75
7,16,0.35043665021657944,87.54464263916016
7,18,0.22537517845630645,93.08035736083984
7,20,0.1962365299463272,94.82142791748046
7,23,0.14568840116262435,95.75892791748046
7,24,0.08584750704467296,98.125
7,26,0.11465496942400932,96.25
7,27,0.16963655650615692,94.64285736083984
7,28,0.18067824095487595,95.26785736083984
7,29,0.15092891976237297,97.32142791748046
7,30,0.17970276176929473,94.95535736083984
7,36,0.18362152725458145,93.03571472167968
7,37,0.15128412768244742,92.58928527832032
7,39,0.07017878405749797,98.125
7,42,0.07068974673748016,97.94642791748046
7,43,0.08586333468556404,97.94642791748046
7,44,0.08117654994130134,96.20535736083984
7,48,0.05567138381302357,98.57142791748046
7,49,0.054446634277701376,98.57142791748046
7,50,0.056296012550592425,98.25892791748046
