client_id,server_round,loss,accuracy
2,7,0.40996590852737425,84.46428527832032
2,8,0.39630016684532166,84.33035736083984
2,9,0.3316376984119415,86.96428527832032
2,13,0.2539817154407501,90.75892791748046
2,14,0.2806710064411163,89.77678527832032
2,15,0.2841856122016907,91.20535736083984
2,19,0.19126511067152024,93.25892791748046
2,21,0.2356020763516426,90.71428527832032
2,22,0.14616922587156295,95.13392791748046
2,23,0.14217732846736908,97.1875
2,24,0.11856035888195038,96.875
2,26,0.0843631349503994,99.0625
2,28,0.1357870802283287,97.63392791748046
2,29,0.07062381207942962,98.75
2,33,0.08803104087710381,97.8125
2,34,0.0669079840183258,98.75
2,38,0.043825586512684825,99.375
2,39,0.08213161863386631,97.94642791748046
2,40,0.041707759723067284,99.6875
2,41,0.04026992097496986,99.375
2,43,0.03887604251503944,99.375
2,44,0.04185855984687805,100.0
2,47,0.028399091213941574,99.6875
2,49,0.08778653554618358,97.94642791748046
2,50,0.05006275046616793,98.57142791748046
