client_id,server_round,loss,accuracy
2,1,1.483976912498474,32.63392868041992
2,4,0.6362321734428406,83.08035736083984
2,5,0.4705303072929382,90.26785736083984
2,6,0.41869003176689146,87.58928527832032
2,7,0.4124889850616455,85.84821472167968
2,9,0.33604068756103517,89.46428527832032
2,11,0.27856493294239043,92.14285736083984
2,13,0.3142137467861176,87.76785736083984
2,18,0.1979445517063141,93.25892791748046
2,25,0.11076635867357254,96.38392791748046
2,26,0.1321382649242878,97.63392791748046
2,27,0.19973383471369743,95.58035736083984
2,29,0.06661172956228256,99.375
2,30,0.08872641399502754,99.6875
2,33,0.06640585139393806,99.0625
2,37,0.03910097554326057,99.6875
2,39,0.09836754761636257,97.14285736083984
2,40,0.12308368720114231,96.51785736083984
2,41,0.05366551764309406,98.75
2,43,0.07170132994651794,98.25892791748046
2,45,0.052254073694348334,98.57142791748046
2,46,0.0271086435765028,100.0
2,48,0.0909964930266142,98.57142791748046
2,49,0.029494038410484792,100.0
