client_id,server_round,loss,accuracy
7,1,1.4021969795227052,32.14285736083984
7,2,1.093102467060089,58.48214263916016
7,3,0.767658805847168,74.15178527832032
7,7,0.42823984026908873,84.59821472167968
7,9,0.4609841644763947,83.34821472167968
7,10,0.40738582909107207,83.48214263916016
7,14,0.30474155247211454,90.75892791748046
7,17,0.3435317188501358,87.45535736083984
7,18,0.3138087809085846,87.27678527832032
7,19,0.35093593001365664,88.52678527832032
7,20,0.2086373746395111,92.63392791748046
7,21,0.23580775856971742,91.5625
7,22,0.33858653753995893,88.66071472167968
7,24,0.1598021388053894,93.08035736083984
7,25,0.19947292506694794,92.14285736083984
7,26,0.1611052133142948,94.64285736083984
7,33,0.0836272545158863,97.8125
7,36,0.08162301070988179,96.69642791748046
7,37,0.06759592220187187,99.0625
7,40,0.06933977231383323,97.32142791748046
7,47,0.15958841666579246,93.97321472167968
