client_id,server_round,loss,accuracy
5,2,0.9475232601165772,65.22321472167968
5,3,0.8439473032951355,67.09821472167968
5,8,0.46147470474243163,85.22321472167968
5,9,0.5552142977714538,84.59821472167968
5,11,0.3153169095516205,89.82142791748046
5,12,0.3345260590314865,89.95535736083984
5,15,0.33346898555755616,88.21428527832032
5,16,0.4000467240810394,87.27678527832032
5,17,0.2377949759364128,93.125
5,18,0.23881459534168242,92.94642791748046
5,20,0.1999845400452614,92.94642791748046
5,23,0.214460127055645,93.08035736083984
5,24,0.21389981359243393,94.33035736083984
5,31,0.1446343958377838,94.95535736083984
5,32,0.1546219527721405,97.00892791748046
5,33,0.13210872709751129,96.20535736083984
5,35,0.10401492789387703,97.00892791748046
5,38,0.10700165703892708,97.94642791748046
5,39,0.059362179785966876,99.375
5,42,0.14309950210154057,95.08928527832032
5,43,0.0818146176636219,96.20535736083984
5,45,0.07180433161556721,97.94642791748046
5,49,0.09671230018138885,96.83035736083984
5,50,0.05360688995569944,97.94642791748046
