client_id,server_round,loss,accuracy
1,2,0.9698371171951294,63.79464263916016
1,3,0.804241168498993,69.10714263916016
1,4,0.6883275866508484,74.24107131958007
1,5,0.5652567028999329,80.44642791748046
1,7,0.5081345438957214,80.98214263916016
1,8,0.4897872030735016,81.42857131958007
1,9,0.4728062152862549,78.39285736083984
1,10,0.4666757702827454,83.16964263916016
1,12,0.3149147808551788,89.50892791748046
1,13,0.4141739994287491,87.58928527832032
1,14,0.4622215688228607,84.86607131958007
1,16,0.312162846326828,87.90178527832032
1,17,0.2438788503408432,90.44642791748046
1,19,0.30345730632543566,89.82142791748046
1,20,0.1912149243056774,94.375
1,21,0.34493103325366975,88.70535736083984
1,27,0.17723443508148193,94.64285736083984
1,28,0.22347254157066346,93.88392791748046
1,29,0.16015737354755402,94.77678527832032
1,30,0.103387001901865,96.69642791748046
1,31,0.16673964709043504,95.44642791748046
1,34,0.10128361582756043,97.00892791748046
1,35,0.10259496495127678,97.94642791748046
1,37,0.06477004066109657,98.75
1,38,0.10205313041806222,97.00892791748046
1,41,0.13058439865708352,96.83035736083984
1,43,0.05251101739704609,99.0625
1,44,0.07319151721894741,98.57142791748046
1,46,0.038792877644300464,99.6875
1,47,0.07858097068965435,98.25892791748046
1,48,0.061965320631861685,98.25892791748046
1,50,0.033130552247166635,100.0
