client_id,server_round,loss,accuracy
6,2,0.929932963848114,62.90178527832031
6,3,0.866952919960022,64.24107131958007
6,4,0.6441077470779419,75.84821472167968
6,5,0.5217899143695831,81.51785736083984
6,8,0.3871989458799362,88.25892791748046
6,10,0.37417979836463927,87.8125
6,11,0.32367229759693145,89.375
6,12,0.38451178669929503,85.53571472167968
6,15,0.39669993817806243,84.91071472167968
6,23,0.4175164431333542,84.59821472167968
6,24,0.37278199195861816,87.45535736083984
6,25,0.314554825425148,90.13392791748046
6,28,0.20012268349528312,95.0
6,30,0.2980455294251442,91.65178527832032
6,32,0.1556326389312744,95.9375
6,34,0.1483070358633995,95.13392791748046
6,35,0.12709861397743225,96.38392791748046
6,36,0.10792684108018875,96.38392791748046
6,38,0.06297692097723484,99.0625
6,40,0.09113278239965439,97.63392791748046
6,44,0.16315152123570442,95.71428527832032
6,45,0.04415154829621315,99.375
6,46,0.06320168115198613,98.57142791748046
6,47,0.054994954541325566,98.57142791748046
6,49,0.04506943970918655,99.375
6,50,0.08439093865454197,96.51785736083984
