client_id,server_round,loss,accuracy
4,4,0.6263145327568054,79.01785736083984
4,6,0.4438082754611969,84.19642791748046
4,13,0.27208891212940217,91.38392791748046
4,14,0.2648912787437439,91.20535736083984
4,15,0.22702998220920562,93.4375
4,16,0.35666983723640444,87.90178527832032
4,19,0.3324757874011993,92.45535736083984
4,22,0.1784384936094284,93.25892791748046
4,24,0.19460670202970504,94.19642791748046
4,26,0.24190950095653535,93.52678527832032
4,27,0.18949782699346543,96.07142791748046
4,28,0.1160335149616003,96.875
4,30,0.15623047947883606,96.38392791748046
4,31,0.14177328795194627,96.69642791748046
4,32,0.16771426498889924,94.33035736083984
4,36,0.07984395548701287,98.4375
4,37,0.12007874548435211,95.58035736083984
4,39,0.11205709427595138,96.38392791748046
4,40,0.09740158058702945,95.58035736083984
4,42,0.1456234235316515,95.26785736083984
4,44,0.04601267054677009,99.0625
4,45,0.06046638824045658,98.25892791748046
4,46,0.04038626812398434,99.375
4,48,0.06548841837793588,98.75
