round,test_loss,test_accuracy,train_loss,train_acc,mean_diff_acc,var_diff_acc
1,0.021489665091037752,27.87109375,1.5382884931564331,25.73464897155762,-0.023643085161845434,4.600857774424372
2,0.01907053345441818,51.5625,1.280110273361206,38.45723655700684,0.07243693987528399,37.61633749087841
