client_id,server_round,loss,fit_mins
3,1,-0.2788496455177665,1.104456357161204
3,2,-0.5491812452673912,1.1139876206715902
3,3,-0.6097988709807396,1.0892265399297079
3,4,-0.6681151203811169,1.0803289532661438
3,5,-0.6772214472293854,1.070617429415385
3,6,-0.6979164630174637,1.085577086607615
3,7,-0.7210426814854145,1.1027199705441793
3,8,-0.7310093678534031,1.1255099852879842
3,9,-0.7337224632501602,1.0593320568402609
3,10,-0.7403823770582676,0.9188331802686055
3,11,-0.7389839254319668,1.0763572692871093
3,12,-0.739572562277317,0.9007518132527669
3,13,-0.7586090639233589,1.0717684547106425
3,14,-0.7636776007711887,0.8925200939178467
3,15,-0.7466413490474224,1.120300018787384
3,16,-0.7500752620398998,1.097193137804667
3,17,-0.7659836523234844,1.0780402263005575
3,18,-0.7593279480934143,1.0946411927541098
3,19,-0.7687084078788757,1.0958322644233705
3,20,-0.7720499522984028,1.0847580869992575
3,21,-0.7729702182114124,1.1084647297859191
3,22,-0.7700826451182365,1.055341613292694
3,23,-0.7656262926757336,1.0804158687591552
3,24,-0.776029460132122,1.083252497514089
3,25,-0.7867677211761475,1.1278834581375121
3,26,-0.7724671103060246,1.1101965030034384
3,27,-0.7862340398132801,1.0837971568107605
3,28,-0.780154149979353,1.0623870015144348
3,29,-0.7880363315343857,1.091554625829061
3,30,-0.795068796724081,0.8984083453814189
3,31,-0.7964966222643852,1.0921515425046284
3,32,-0.7813417352735996,0.9287557482719422
3,33,-0.7975078709423542,1.0666712959607443
3,34,-0.7911304607987404,1.0920708100001018
3,35,-0.7935554049909115,1.0953269124031066
3,36,-0.7925512492656708,1.0533362785975138
3,37,-0.7951768226921558,0.8962850968043009
3,38,-0.8053359463810921,1.0831923961639405
3,39,-0.8003414273262024,1.072053078810374
3,40,-0.8143135569989681,1.0842856129010519
3,41,-0.8000253401696682,0.8970766663551331
3,42,-0.8038805238902569,1.0959608475367228
3,43,-0.8166783414781094,1.051941494146983
3,44,-0.8143290989100933,1.1308518369992575
3,45,-0.814737543463707,1.0948669592539468
3,46,-0.8136676363646984,1.126016100247701
3,47,-0.8128018081188202,0.9084000150362651
3,48,-0.8174482621252537,0.9156393845876057
3,49,-0.8177171535789967,1.1392355243364969
3,50,-0.8221537582576275,1.1218826651573182
3,51,-0.8283652476966381,1.0640680511792502
3,52,-0.8276157937943935,0.9513277610143026
3,53,-0.83873425796628,0.8945735812187194
3,54,-0.834149893373251,0.893910531202952
3,55,-0.8351076804101467,1.064436948299408
3,56,-0.8359065689146519,1.1246682405471802
3,57,-0.842916339635849,0.8905818899472554
3,58,-0.8346296697854996,0.9512741486231486
3,59,-0.8429138623178005,1.105674155553182
