client_id,server_round,loss,fit_mins
1,1,-0.17539736899462613,0.8387531359990438
1,2,-0.45765396139838477,0.7849106232325236
1,3,-0.5864371386441317,0.799594537417094
1,4,-0.6300187706947327,0.8707244912783305
1,5,-0.6599037809805437,0.8850929101308187
1,6,-0.6780413443391974,0.8421518087387085
1,7,-0.6942924315279181,0.7973724643389384
1,8,-0.6980198079889471,0.8568267067273457
1,9,-0.7031445936723189,0.8674320340156555
1,10,-0.7157703963193026,0.808878501256307
1,11,-0.7148113575848666,0.7227421402931213
1,12,-0.7198493372310292,0.8031537334124247
1,13,-0.7404994205995039,0.8548347314198812
1,14,-0.723709686235948,0.7725860039393108
1,15,-0.7440877665172924,0.8121772885322571
1,16,-0.7419119043783708,0.6781295418739319
1,17,-0.7341392744671215,0.863323962688446
1,18,-0.7489434372295033,0.7952431360880534
1,19,-0.7500384612516924,0.8544391512870788
1,20,-0.7575083049860868,0.786421271165212
1,21,-0.769565148787065,0.7003530263900757
1,22,-0.7693721164356578,0.8352443655331929
1,23,-0.756509699604728,0.8618900219599406
1,24,-0.7685401277108626,0.8603135426839192
1,25,-0.7669691009954973,0.8165599465370178
1,26,-0.7661950479854237,0.8063599983851115
1,27,-0.7720733447508379,0.78781764904658
1,28,-0.7587356296452609,0.7881531755129496
1,29,-0.7930563146417792,0.8257608572642009
1,30,-0.7803650498390198,0.8133244593938191
1,31,-0.7834950252012773,0.6928684711456299
1,32,-0.7779363122853366,0.824795643488566
1,33,-0.7843708125027743,0.8250717520713806
1,34,-0.7850340821526267,0.8782045324643453
1,35,-0.7781023003838279,0.8124942700068156
1,36,-0.7767255360429938,0.8346436063448588
1,37,-0.7874557755210183,0.8260897080103556
1,38,-0.7949363968589089,0.8569684068361918
1,39,-0.7973773696205833,0.8178982019424439
1,40,-0.7930833751505072,0.6919374585151672
1,41,-0.8067365234548395,0.8132212162017822
1,42,-0.7974579280072992,0.8322520891825358
1,43,-0.7882523103193804,0.82674533923467
1,44,-0.8095615777102384,0.8271173954010009
1,45,-0.8089599284258756,0.8194217920303345
1,46,-0.797244749285958,0.8601794123649598
1,47,-0.8024423881010576,0.8219772458076477
1,48,-0.8058886744759299,0.8873808264732361
