knn_accuracy,train_loss
37.44,-0.7787160873413086
38.279999999999994,-0.7787774205207825
38.0,-0.7736809253692627
38.04,-0.7767934799194336
38.96,-0.7767675518989563
38.68,-0.772615909576416
38.4,-0.7739726305007935
38.36,-0.7684892416000366
39.04,-0.7702240943908691
38.32,-0.7793130278587341
39.72,-0.7706738114356995
39.160000000000004,-0.7704545259475708
39.2,-0.7729285359382629
40.56,-0.7733476161956787
38.84,-0.7692392468452454
38.4,-0.7737252712249756
38.76,-0.7689407467842102
39.24,-0.7772632837295532
39.04,-0.7754853367805481
37.96,-0.7759585380554199
39.519999999999996,-0.7782990336418152
38.68,-0.773425281047821
38.2,-0.7734583616256714
39.36,-0.7766294479370117
39.12,-0.7807859182357788
39.76,-0.7811074256896973
40.04,-0.7784275412559509
39.12,-0.7860676050186157
38.68,-0.7873860597610474
39.28,-0.7789424061775208
39.519999999999996,-0.7837439775466919
40.36,-0.7851079702377319
41.199999999999996,-0.7866371273994446
39.48,-0.7810450196266174
39.36,-0.7848139405250549
40.36,-0.7800917029380798
40.8,-0.7817060947418213
39.36,-0.7836010456085205
39.48,-0.7805894613265991
38.84,-0.7811136245727539
39.800000000000004,-0.7845414876937866
39.96,-0.7867891192436218
38.84,-0.7840394973754883
40.32,-0.7888917922973633
39.6,-0.7875665426254272
39.879999999999995,-0.7887710928916931
40.12,-0.7912566661834717
39.92,-0.7874075174331665
39.76,-0.7831551432609558
40.6,-0.7859730124473572
39.879999999999995,-0.7897608280181885
40.04,-0.78403639793396
41.8,-0.78732830286026
40.12,-0.7859566807746887
40.44,-0.7938910126686096
40.88,-0.790372908115387
40.64,-0.790419340133667
40.56,-0.7904723286628723
39.56,-0.7879721522331238
40.68,-0.7890397906303406
40.28,-0.7955161333084106
39.56,-0.7925764918327332
40.400000000000006,-0.7932257652282715
40.44,-0.7869600653648376
40.44,-0.7933608889579773
39.839999999999996,-0.7883023619651794
39.76,-0.7987059354782104
40.28,-0.788009524345398
40.8,-0.7966820597648621
40.12,-0.7968230247497559
41.0,-0.7855260968208313
40.48,-0.7918972373008728
40.44,-0.7937623262405396
40.08,-0.7970110774040222
40.08,-0.7943738698959351
39.64,-0.7912080883979797
40.68,-0.7932817935943604
39.839999999999996,-0.7959989309310913
38.96,-0.7922168970108032
41.4,-0.7969300746917725
40.239999999999995,-0.7993308305740356
40.6,-0.7956364750862122
40.160000000000004,-0.790465772151947
39.64,-0.7933534383773804
39.879999999999995,-0.7954604625701904
40.2,-0.7927734851837158
38.96,-0.7971265912055969
40.8,-0.7935120463371277
40.92,-0.8007788062095642
40.96,-0.8019180297851562
40.839999999999996,-0.7951959371566772
40.400000000000006,-0.797183632850647
40.52,-0.7992796301841736
41.120000000000005,-0.7894443869590759
40.72,-0.7929707765579224
39.68,-0.8009645938873291
40.04,-0.7991805076599121
40.32,-0.7985819578170776
39.92,-0.7967714071273804
40.44,-0.7947676181793213
39.96,-0.8007074594497681
40.0,-0.7982838749885559
40.8,-0.7950555086135864
40.239999999999995,-0.7979041934013367
40.56,-0.7990567088127136
39.92,-0.7958930134773254
39.68,-0.7955514192581177
39.96,-0.7970142960548401
40.52,-0.8014698624610901
