train_loss,train_acc,test_loss,test_acc
2.21785364151001,27.93722585042318,0.007122436904907227,37.04480209350586
1.858615779876709,35.14391441345215,0.006910616779327392,37.234534454345706
1.7794352054595948,37.71861292521159,0.006814006805419922,39.58067588806152
1.7473539153734843,37.87623354593913,0.006846231555938721,39.70583534240723
1.7441035270690919,38.80619519551595,0.006741532421112061,41.16948318481445
1.7247302095095316,39.84375,0.006729598951339722,41.500318908691405
1.7451855222384134,38.92680918375651,0.00670412483215332,40.775669479370116
1.7003506143887839,40.344024149576825,0.006961620712280274,38.08195152282715
1.6728271881739298,40.714775212605794,0.006714765381813049,40.742984771728516
1.696114730834961,41.00945727030436,0.0066388132572174074,41.03475761413574
1.6973232309023538,41.086211649576825,0.006745541453361511,41.344068908691405
1.6618733565012613,42.29509315490723,0.006688240814208985,40.512595653533936
1.7023206949234009,40.709978103637695,0.0064314650535583495,44.41725120544434
1.6611590464909871,42.23684209187825,0.0063922752618789675,43.83290824890137
1.6172289490699767,43.53892542521159,0.0061838298559188844,44.407684898376466
1.5816688458124797,44.57853622436524,0.00621306414604187,46.11288261413574
1.5847211798032126,44.45449562072754,0.006215727090835572,46.25717468261719
1.5717484752337139,45.226836649576825,0.006233090090751648,45.33003807067871
1.5778132756551106,45.24465459187825,0.0062094502449035645,44.92426643371582
1.582943081855774,44.82935854593913,0.006568438792228699,41.578443908691405
1.5758567929267884,45.148711649576825,0.006139030122756958,46.881377410888675
1.5729484597841898,45.20353622436524,0.0062844343900680544,45.71827163696289
1.566053533554077,45.34813588460286,0.006155742645263672,44.336734771728516
1.548064931233724,46.25822372436524,0.006112003993988037,46.974649047851564
1.5608771483103434,46.4795778910319,0.006460230302810669,41.876594352722165
1.5568087736765543,46.355537287394206,0.006162225317955017,46.17745532989502
1.5665224273999532,45.208333333333336,0.006516784119606018,41.46524238586426
1.566861355304718,46.125274149576825,0.006544363975524902,46.23325881958008
1.5548040787378947,46.570038350423175,0.006070226001739502,48.319515228271484
1.5238760550816854,47.0264528910319,0.00652550745010376,42.15561218261719
1.5378675262133281,46.23492317199707,0.00629301221370697,44.89636459350586
1.5475105126698812,46.341831080118816,0.006420432639122009,46.03236618041992
1.5141461054484049,47.55550982157389,0.006094297814369202,45.72305488586426
1.4839252273241679,48.216145833333336,0.006167865681648254,45.78523597717285
1.512101380030314,47.08744519551595,0.006205133819580078,46.58163261413574
1.5215469042460124,47.35402959187825,0.00619388108253479,46.63663902282715
1.4986732363700868,48.269599787394206,0.005947888016700744,46.952327728271484
1.5173933148384093,48.020147959391274,0.006440161180496216,43.33705368041992
1.565820324420929,46.24383227030436,0.006431078791618347,42.279974365234374
1.5042592684427898,47.741228103637695,0.006377638697624206,42.01450891494751
1.5139353156089783,47.10594838460286,0.00637974374294281,44.21157531738281
1.5255556543668112,47.6905153910319,0.0061202393054962155,47.42506370544434
1.4670002937316895,49.02480812072754,0.005944576573371887,48.4375
1.4611014366149901,49.07072372436524,0.006317109203338623,47.29751281738281
1.5096298376719157,47.96600875854492,0.006302420163154602,46.84072074890137
1.4855318069458008,48.02631581624349,0.006303758001327515,46.44850120544434
1.4764725804328918,48.94599774678548,0.006191852235794068,45.85060577392578
1.4776444474856059,48.991913350423175,0.006047814393043518,48.34901161193848
1.4747218211491904,48.88432019551595,0.006114684867858887,46.712372398376466
1.4675989588101706,49.485334396362305,0.006419626832008362,42.64190044403076
